Sensor warming up, please wait...
...............
Writing to display
2022-12-29;11:10:40.099373;412;14;13378;18502
2022-12-29;11:10:41.338792;405;13;13379;18509
2022-12-29;11:10:42.577881;407;7;13386;18510
2022-12-29;11:10:43.817028;408;10;13382;18517
2022-12-29;11:10:45.056140;405;9;13379;18509
2022-12-29;11:10:46.295349;412;12;13385;18503
2022-12-29;11:10:47.534395;404;17;13379;18500
2022-12-29;11:10:48.773519;400;4;13382;18511
2022-12-29;11:10:50.014851;406;12;13386;18515
2022-12-29;11:10:51.254172;415;8;13386;18512
2022-12-29;11:10:52.493479;412;16;13380;18509
2022-12-29;11:10:53.732866;412;11;13382;18520
2022-12-29;11:10:54.972548;419;14;13381;18502
2022-12-29;11:10:56.211875;410;17;13378;18507
2022-12-29;11:10:57.454237;409;12;13376;18505
2022-12-29;11:10:58.695702;412;12;13378;18507
2022-12-29;11:10:59.933836;410;7;13383;18502
2022-12-29;11:11:01.173268;406;12;13379;18509
2022-12-29;11:11:02.412614;426;15;13374;18508
2022-12-29;11:11:03.652723;403;10;13384;18522
2022-12-29;11:11:04.892417;404;10;13380;18519
2022-12-29;11:11:06.131979;414;14;13379;18505
2022-12-29;11:11:07.371619;405;9;13379;18514
2022-12-29;11:11:08.611091;411;13;13378;18510
2022-12-29;11:11:09.851756;411;11;13378;18502
2022-12-29;11:11:11.091038;406;17;13383;18505
2022-12-29;11:11:12.330554;400;2;13386;18511
2022-12-29;11:11:13.570037;403;9;13381;18515
2022-12-29;11:11:14.809650;412;12;13383;18508
2022-12-29;11:11:16.049024;401;9;13382;18512
2022-12-29;11:11:17.288229;407;15;13382;18508
2022-12-29;11:11:18.527562;413;12;13375;18504
2022-12-29;11:11:19.766974;400;18;13379;18510
2022-12-29;11:11:21.006366;403;17;13377;18502
2022-12-29;11:11:22.245783;400;13;13381;18507
2022-12-29;11:11:23.485195;404;19;13379;18510
2022-12-29;11:11:24.724480;400;6;13391;18519
2022-12-29;11:11:25.963511;416;15;13381;18505
2022-12-29;11:11:27.202976;413;9;13379;18504
2022-12-29;11:11:28.442525;405;8;13393;18516
2022-12-29;11:11:29.681999;415;15;13380;18509
2022-12-29;11:11:30.925226;410;10;13385;18510
2022-12-29;11:11:32.164506;409;7;13379;18514
2022-12-29;11:11:33.404085;407;13;13383;18502
2022-12-29;11:11:34.643927;409;0;13379;18517
2022-12-29;11:11:35.883574;408;12;13373;18501
2022-12-29;11:11:37.123105;412;3;13376;18515
2022-12-29;11:11:38.362884;406;9;13380;18507
2022-12-29;11:11:39.602441;415;8;13378;18506
2022-12-29;11:11:40.842083;406;9;13381;18515
2022-12-29;11:11:42.081682;412;9;13379;18514
2022-12-29;11:11:43.321148;412;18;13375;18505
2022-12-29;11:11:44.560560;406;5;13386;18517
2022-12-29;11:11:45.799838;411;12;13374;18507
2022-12-29;11:11:47.042715;412;12;13375;18504
2022-12-29;11:11:48.282351;413;9;13382;18505
2022-12-29;11:11:49.521739;401;9;13379;18510
2022-12-29;11:11:50.761269;411;5;13377;18504
2022-12-29;11:11:52.000869;404;6;13382;18515
2022-12-29;11:11:53.240212;400;9;13388;18516
2022-12-29;11:11:54.482669;410;13;13369;18497
2022-12-29;11:11:55.722026;407;5;13366;18498
2022-12-29;11:11:56.961412;412;8;13385;18519
2022-12-29;11:11:58.200705;405;7;13386;18511
2022-12-29;11:11:59.440138;400;1;13380;18516
2022-12-29;11:12:00.679261;412;9;13374;18507
2022-12-29;11:12:01.918581;410;3;13381;18513
2022-12-29;11:12:03.158137;410;6;13381;18509
2022-12-29;11:12:04.397526;409;11;13385;18517
2022-12-29;11:12:05.637003;419;11;13374;18497
2022-12-29;11:12:06.876441;403;4;13383;18513
2022-12-29;11:12:08.115609;409;5;13382;18507
2022-12-29;11:12:09.354988;406;14;13378;18495
2022-12-29;11:12:10.594479;407;10;13381;18504
2022-12-29;11:12:11.834121;406;7;13387;18513
2022-12-29;11:12:13.073507;410;19;13377;18500
2022-12-29;11:12:14.312797;407;10;13382;18510
2022-12-29;11:12:15.555408;400;9;13390;18508
2022-12-29;11:12:16.795248;403;6;13386;18510
2022-12-29;11:12:18.034765;407;14;13378;18496
2022-12-29;11:12:19.274406;408;10;13380;18512
2022-12-29;11:12:20.514034;402;12;13387;18509
2022-12-29;11:12:21.753234;407;13;13387;18499
2022-12-29;11:12:22.995954;400;3;13391;18525
2022-12-29;11:12:24.235235;416;4;13386;18516
2022-12-29;11:12:25.474614;420;6;13389;18512
2022-12-29;11:12:26.714009;420;4;13383;18516
2022-12-29;11:12:27.956834;419;10;13377;18508
2022-12-29;11:12:29.196214;416;6;13382;18507
2022-12-29;11:12:30.435695;412;6;13378;18505
2022-12-29;11:12:31.674865;411;2;13385;18516
2022-12-29;11:12:32.914295;416;12;13382;18504
2022-12-29;11:12:34.153953;413;10;13388;18508
2022-12-29;11:12:35.393499;417;7;13386;18508
2022-12-29;11:12:36.632524;403;4;13387;18516
2022-12-29;11:12:37.871896;415;8;13386;18506
2022-12-29;11:12:39.111308;400;4;13393;18525
2022-12-29;11:12:40.350733;408;7;13390;18522
2022-12-29;11:12:41.589948;412;5;13379;18512
2022-12-29;11:12:42.829026;405;3;13378;18515
2022-12-29;11:12:44.070495;412;7;13380;18523
2022-12-29;11:12:45.309888;418;11;13381;18509
2022-12-29;11:12:46.549101;410;9;13379;18513
2022-12-29;11:12:47.788230;408;5;13381;18522
2022-12-29;11:12:49.027040;409;0;13384;18535
2022-12-29;11:12:50.266126;418;8;13378;18517
2022-12-29;11:12:51.505320;410;3;13381;18520
2022-12-29;11:12:52.744336;412;4;13374;18516
2022-12-29;11:12:53.983667;417;10;13372;18506
2022-12-29;11:12:55.222823;411;12;13377;18525
2022-12-29;11:12:56.462233;420;7;13378;18521
2022-12-29;11:12:57.701154;417;11;13367;18506
2022-12-29;11:12:58.941731;422;8;13381;18510
2022-12-29;11:13:00.187475;415;6;13376;18514
2022-12-29;11:13:01.426775;408;0;13381;18523
2022-12-29;11:13:02.665694;420;10;13376;18511
2022-12-29;11:13:03.905205;417;10;13375;18506
2022-12-29;11:13:05.144309;420;13;13368;18502
2022-12-29;11:13:06.383599;412;10;13371;18500
2022-12-29;11:13:07.622966;412;10;13378;18506
2022-12-29;11:13:08.862393;413;10;13369;18507
2022-12-29;11:13:10.101762;418;13;13374;18504
2022-12-29;11:13:11.341181;419;11;13359;18508
2022-12-29;11:13:12.581811;415;17;13372;18506
2022-12-29;11:13:13.821274;406;10;13375;18515
2022-12-29;11:13:15.060796;420;19;13365;18495
2022-12-29;11:13:16.300128;400;9;13378;18514
2022-12-29;11:13:17.539770;412;18;13377;18510
2022-12-29;11:13:18.779196;414;18;13372;18495
2022-12-29;11:13:20.018770;404;17;13375;18498
2022-12-29;11:13:21.258199;402;13;13385;18501
2022-12-29;11:13:22.497709;408;18;13380;18504
2022-12-29;11:13:23.737059;400;13;13373;18503
2022-12-29;11:13:24.976734;409;15;13371;18496
2022-12-29;11:13:26.215846;408;11;13381;18515
2022-12-29;11:13:27.455108;400;13;13377;18504
2022-12-29;11:13:28.694305;408;12;13377;18511
2022-12-29;11:13:29.933877;403;6;13374;18511
2022-12-29;11:13:31.173279;400;16;13375;18514
2022-12-29;11:13:32.412623;406;11;13369;18506
2022-12-29;11:13:33.652111;400;9;13376;18508
2022-12-29;11:13:34.891705;409;15;13368;18510
2022-12-29;11:13:36.131287;400;7;13378;18513
2022-12-29;11:13:37.370792;400;4;13376;18508
2022-12-29;11:13:38.610154;400;8;13379;18522
2022-12-29;11:13:39.849569;401;5;13376;18513
2022-12-29;11:13:41.089094;408;10;13369;18500
2022-12-29;11:13:42.328678;402;16;13373;18504
2022-12-29;11:13:43.568249;400;6;13369;18493
2022-12-29;11:13:44.807683;405;10;13376;18512
2022-12-29;11:13:46.047081;403;8;13376;18501
2022-12-29;11:13:47.286201;400;2;13380;18514
2022-12-29;11:13:48.525543;400;0;13375;18519
2022-12-29;11:13:49.764704;408;16;13367;18497
2022-12-29;11:13:51.004216;412;13;13368;18496
2022-12-29;11:13:52.243872;400;4;13376;18505
2022-12-29;11:13:53.485329;400;12;13370;18506
2022-12-29;11:13:54.724852;403;15;13365;18495
2022-12-29;11:13:55.964545;400;14;13381;18504
2022-12-29;11:13:57.204122;400;9;13381;18512
2022-12-29;11:13:58.443473;400;6;13374;18520
2022-12-29;11:13:59.683125;400;7;13376;18509
2022-12-29;11:14:00.922562;401;10;13374;18499
2022-12-29;11:14:02.165902;400;8;13375;18505
2022-12-29;11:14:03.405329;400;8;13375;18512
2022-12-29;11:14:04.644930;408;2;13371;18506
2022-12-29;11:14:05.884444;407;8;13370;18506
2022-12-29;11:14:07.124116;410;15;13371;18508
2022-12-29;11:14:08.363522;400;7;13371;18512
2022-12-29;11:14:09.603037;402;11;13371;18504
2022-12-29;11:14:10.842865;400;2;13382;18520
2022-12-29;11:14:12.082481;402;12;13377;18519
2022-12-29;11:14:13.322120;402;11;13374;18506
2022-12-29;11:14:14.561648;402;5;13375;18515
2022-12-29;11:14:15.800782;400;2;13375;18512
2022-12-29;11:14:17.043917;400;1;13372;18518
2022-12-29;11:14:18.283562;401;6;13369;18510
2022-12-29;11:14:19.522950;400;9;13367;18508
2022-12-29;11:14:20.763848;409;12;13372;18509
2022-12-29;11:14:22.008860;412;16;13366;18496
2022-12-29;11:14:23.247172;400;2;13376;18503
2022-12-29;11:14:24.486440;403;11;13362;18499
2022-12-29;11:14:25.725771;400;4;13366;18515
2022-12-29;11:14:26.964972;404;5;13368;18510
2022-12-29;11:14:28.204249;400;3;13378;18514
2022-12-29;11:14:29.443209;406;8;13368;18508
2022-12-29;11:14:30.681957;400;5;13380;18512
2022-12-29;11:14:31.921090;400;7;13375;18506
2022-12-29;11:14:33.160225;406;12;13373;18501
2022-12-29;11:14:34.399511;404;11;13371;18505
2022-12-29;11:14:35.638777;402;16;13363;18498
2022-12-29;11:14:36.877974;400;16;13374;18489
2022-12-29;11:14:38.117114;400;14;13378;18500
2022-12-29;11:14:39.356461;407;17;13369;18493
2022-12-29;11:14:40.595773;400;13;13374;18503
2022-12-29;11:14:41.835135;401;10;13379;18496
2022-12-29;11:14:43.074208;400;11;13378;18503
2022-12-29;11:14:44.313460;400;12;13370;18488
2022-12-29;11:14:45.552679;400;8;13377;18491
2022-12-29;11:14:46.791945;400;16;13376;18505
2022-12-29;11:14:48.031946;400;8;13375;18505
2022-12-29;11:14:49.271153;407;14;13366;18497
2022-12-29;11:14:50.510703;400;15;13374;18502
2022-12-29;11:14:51.749789;400;13;13368;18492
2022-12-29;11:14:52.988789;401;18;13374;18480
2022-12-29;11:14:54.228018;400;9;13375;18503
2022-12-29;11:14:55.467284;400;16;13365;18496
2022-12-29;11:14:56.706764;400;7;13376;18504
2022-12-29;11:14:57.945530;407;14;13367;18494
2022-12-29;11:14:59.184637;404;13;13369;18492
2022-12-29;11:15:00.423854;400;7;13373;18500
2022-12-29;11:15:01.662879;400;13;13371;18499
2022-12-29;11:15:02.901901;400;11;13369;18493
2022-12-29;11:15:04.140848;400;12;13370;18500
2022-12-29;11:15:05.379972;400;6;13372;18506
2022-12-29;11:15:06.618986;400;4;13375;18509
2022-12-29;11:15:07.857856;400;9;13369;18503
2022-12-29;11:15:09.097302;400;16;13376;18506
2022-12-29;11:15:10.336777;400;6;13372;18495
2022-12-29;11:15:11.575942;400;10;13374;18497
2022-12-29;11:15:12.814673;400;11;13373;18500
2022-12-29;11:15:14.053959;400;10;13370;18496
2022-12-29;11:15:15.293874;400;14;13369;18496
2022-12-29;11:15:16.532243;400;4;13368;18503
2022-12-29;11:15:17.771572;400;13;13374;18497
2022-12-29;11:15:19.011111;400;7;13375;18507
2022-12-29;11:15:20.250185;408;16;13362;18485
2022-12-29;11:15:21.489633;404;10;13368;18491
2022-12-29;11:15:22.728616;402;11;13374;18504
2022-12-29;11:15:23.967710;404;12;13370;18499
2022-12-29;11:15:25.206766;400;2;13372;18504
2022-12-29;11:15:26.445639;400;13;13360;18496
2022-12-29;11:15:27.684458;403;5;13358;18485
2022-12-29;11:15:28.923408;400;8;13368;18504
2022-12-29;11:15:30.162403;400;4;13368;18506
2022-12-29;11:15:31.401409;400;8;13361;18492
2022-12-29;11:15:32.640635;405;14;13367;18505
2022-12-29;11:15:33.879638;400;0;13374;18509
2022-12-29;11:15:35.118691;400;9;13367;18502
2022-12-29;11:15:36.357906;410;16;13359;18488
2022-12-29;11:15:37.597295;402;4;13367;18493
2022-12-29;11:15:38.836368;401;11;13367;18498
2022-12-29;11:15:40.075590;400;9;13362;18488
2022-12-29;11:15:41.314603;400;3;13374;18509
2022-12-29;11:15:42.553652;400;16;13365;18494
2022-12-29;11:15:43.792820;400;4;13367;18496
2022-12-29;11:15:45.031321;400;5;13381;18505
2022-12-29;11:15:46.270325;400;5;13383;18510
2022-12-29;11:15:47.509497;400;1;13366;18499
2022-12-29;11:15:48.748646;400;13;13371;18508
2022-12-29;11:15:49.987827;400;9;13372;18501
2022-12-29;11:15:51.227077;400;5;13378;18513
2022-12-29;11:15:52.466283;400;2;13372;18505
2022-12-29;11:15:53.705242;400;8;13365;18498
2022-12-29;11:15:54.944403;400;6;13371;18494
2022-12-29;11:15:56.183632;400;7;13367;18498
2022-12-29;11:15:57.422877;400;7;13374;18510
2022-12-29;11:15:58.661584;400;2;13372;18507
2022-12-29;11:15:59.900688;400;9;13375;18511
2022-12-29;11:16:01.139959;405;6;13369;18497
2022-12-29;11:16:02.378981;400;2;13374;18511
2022-12-29;11:16:03.620536;401;7;13363;18499
2022-12-29;11:16:04.859830;401;15;13372;18503
2022-12-29;11:16:06.099008;402;10;13369;18503
2022-12-29;11:16:07.338083;400;9;13365;18503
2022-12-29;11:16:08.576791;400;10;13366;18504
2022-12-29;11:16:09.815751;400;7;13370;18499
2022-12-29;11:16:11.055050;400;3;13371;18507
2022-12-29;11:16:12.294146;400;6;13371;18504
2022-12-29;11:16:13.533359;400;7;13369;18503
2022-12-29;11:16:14.772456;400;12;13368;18503
2022-12-29;11:16:16.011679;403;14;13365;18493
2022-12-29;11:16:17.250561;401;8;13368;18504
2022-12-29;11:16:18.489782;400;4;13364;18515
2022-12-29;11:16:19.728945;400;6;13364;18498
2022-12-29;11:16:20.968038;405;13;13363;18504
2022-12-29;11:16:22.207126;400;6;13365;18499
2022-12-29;11:16:23.446128;404;16;13358;18499
2022-12-29;11:16:24.685358;400;7;13364;18497
2022-12-29;11:16:25.924523;400;5;13370;18502
2022-12-29;11:16:27.163504;400;1;13368;18511
2022-12-29;11:16:28.402741;401;18;13368;18500
2022-12-29;11:16:29.642022;400;5;13359;18500
2022-12-29;11:16:30.881385;400;4;13367;18511
2022-12-29;11:16:32.120648;400;18;13365;18503
2022-12-29;11:16:33.359973;401;13;13364;18502
2022-12-29;11:16:34.599135;400;8;13366;18505
2022-12-29;11:16:35.838307;403;4;13358;18503
2022-12-29;11:16:37.077608;400;0;13369;18514
2022-12-29;11:16:38.316791;412;9;13357;18503
2022-12-29;11:16:39.555809;402;6;13366;18514
2022-12-29;11:16:40.794931;400;7;13360;18498
2022-12-29;11:16:42.034141;408;12;13353;18499
2022-12-29;11:16:43.273163;400;6;13365;18508
2022-12-29;11:16:44.512396;400;10;13361;18504
2022-12-29;11:16:45.751346;400;6;13361;18500
2022-12-29;11:16:46.990399;408;8;13355;18498
2022-12-29;11:16:48.229611;400;12;13364;18491
2022-12-29;11:16:49.468794;403;9;13367;18499
2022-12-29;11:16:50.707788;400;5;13369;18507
2022-12-29;11:16:51.946868;400;11;13363;18504
2022-12-29;11:16:53.185761;400;5;13371;18503
2022-12-29;11:16:54.424963;405;6;13358;18507
2022-12-29;11:16:55.664167;400;8;13359;18503
2022-12-29;11:16:56.903374;400;9;13362;18501
2022-12-29;11:16:58.142775;400;11;13371;18506
2022-12-29;11:16:59.382210;400;6;13367;18509
2022-12-29;11:17:00.622397;401;8;13374;18510
2022-12-29;11:17:01.861663;400;4;13371;18522
2022-12-29;11:17:03.101409;400;0;13370;18518
2022-12-29;11:17:04.340630;401;14;13365;18499
2022-12-29;11:17:05.580172;400;8;13363;18500
2022-12-29;11:17:06.819178;400;4;13369;18513
2022-12-29;11:17:08.058374;406;7;13361;18502
2022-12-29;11:17:09.297523;400;2;13368;18511
2022-12-29;11:17:10.536830;406;9;13362;18500
2022-12-29;11:17:11.775955;402;10;13368;18500
2022-12-29;11:17:13.014721;400;4;13358;18512
2022-12-29;11:17:14.254034;400;8;13365;18507
2022-12-29;11:17:15.493081;400;11;13363;18501
2022-12-29;11:17:16.732402;400;5;13372;18512
2022-12-29;11:17:17.971514;407;10;13361;18505
2022-12-29;11:17:19.210755;400;14;13357;18499
2022-12-29;11:17:20.449811;407;18;13360;18492
2022-12-29;11:17:21.689143;407;17;13361;18499
2022-12-29;11:17:22.928281;405;14;13362;18499
2022-12-29;11:17:24.167387;401;15;13367;18496
2022-12-29;11:17:25.406397;400;23;13365;18493
2022-12-29;11:17:26.645478;400;16;13363;18490
2022-12-29;11:17:27.884769;400;16;13368;18503
2022-12-29;11:17:29.124129;400;12;13372;18501
2022-12-29;11:17:30.363407;400;7;13369;18506
2022-12-29;11:17:31.602627;400;11;13365;18495
2022-12-29;11:17:32.841933;400;14;13367;18493
2022-12-29;11:17:34.081661;400;12;13367;18510
2022-12-29;11:17:35.320993;400;1;13374;18509
2022-12-29;11:17:36.560355;400;6;13365;18498
2022-12-29;11:17:37.799668;400;12;13365;18502
2022-12-29;11:17:39.038836;400;7;13365;18503
2022-12-29;11:17:40.278058;400;4;13375;18504
2022-12-29;11:17:41.517333;400;5;13367;18512
2022-12-29;11:17:42.756629;400;5;13370;18505
2022-12-29;11:17:43.995779;400;2;13373;18512
2022-12-29;11:17:45.234953;400;3;13371;18514
2022-12-29;11:17:46.474253;400;7;13364;18502
2022-12-29;11:17:47.713651;400;11;13369;18508
2022-12-29;11:17:48.952706;400;9;13361;18497
2022-12-29;11:17:50.191954;400;9;13366;18507
2022-12-29;11:17:51.431109;400;6;13368;18508
2022-12-29;11:17:52.670191;400;4;13372;18515
2022-12-29;11:17:53.909216;400;8;13362;18510
2022-12-29;11:17:55.148525;400;9;13375;18512
2022-12-29;11:17:56.387871;400;9;13361;18505
2022-12-29;11:17:57.627042;400;9;13360;18502
2022-12-29;11:17:58.866335;400;7;13367;18515
2022-12-29;11:18:00.105808;403;15;13363;18494
2022-12-29;11:18:01.345114;400;14;13364;18507
2022-12-29;11:18:02.584699;400;12;13359;18501
2022-12-29;11:18:03.824005;400;15;13364;18501
2022-12-29;11:18:05.063207;400;13;13368;18513
2022-12-29;11:18:06.302490;400;4;13372;18517
2022-12-29;11:18:07.541728;400;10;13363;18509
2022-12-29;11:18:08.780977;400;3;13361;18500
2022-12-29;11:18:10.020128;400;6;13358;18511
2022-12-29;11:18:11.259485;400;0;13363;18503
2022-12-29;11:18:12.498969;411;12;13351;18513
2022-12-29;11:18:13.738082;409;17;13353;18506
2022-12-29;11:18:14.977341;406;2;13360;18512
2022-12-29;11:18:16.216747;412;13;13354;18503
2022-12-29;11:18:17.455948;409;11;13354;18505
2022-12-29;11:18:18.695164;408;15;13356;18489
2022-12-29;11:18:19.934210;409;19;13353;18500
2022-12-29;11:18:21.173538;407;12;13354;18500
2022-12-29;11:18:22.412456;404;10;13348;18497
2022-12-29;11:18:23.651564;414;14;13345;18492
2022-12-29;11:18:24.890862;412;11;13353;18500
