Sensor warming up, please wait...
................
Writing to display
13:01:49.452246;791
13:01:50.537485;796
13:01:51.622774;792
13:01:52.707963;794
13:01:53.793270;786
13:01:54.878674;785
13:01:55.964049;789
13:01:57.049444;785
13:01:58.134746;782
13:01:59.220027;779
13:02:00.305525;772
13:02:01.390818;781
13:02:02.476153;776
13:02:03.561326;777
13:02:04.646683;761
13:02:05.732019;763
13:02:06.817107;747
13:02:07.902441;732
13:02:08.987760;577
13:02:10.073097;513
13:02:11.158185;429
13:02:12.243434;416
13:02:13.328829;400
13:02:14.414117;400
13:02:15.499366;400
13:02:16.584750;400
13:02:17.670144;403
13:02:18.755406;433
13:02:19.840632;453
13:02:20.925890;457
13:02:22.011318;450
13:02:23.097052;458
13:02:24.182490;443
13:02:25.267737;471
13:02:26.352955;495
13:02:27.438230;494
13:02:28.523581;510
13:02:29.608802;516
13:02:30.693873;498
13:02:31.779175;509
13:02:32.864504;502
13:02:33.949721;501
13:02:35.035002;484
13:02:36.120438;400
13:02:37.205770;400
13:02:38.290881;400
13:02:39.376113;400
13:02:40.461528;400
13:02:41.546994;400
13:02:42.632283;400
13:02:43.717665;400
13:02:44.803016;400
13:02:45.888056;400
13:02:46.973265;400
13:02:48.058586;400
13:02:49.143964;400
13:02:50.229121;400
13:02:51.314485;400
13:02:52.399827;400
13:02:53.484908;400
13:02:54.570386;400
13:02:55.655652;400
13:02:56.740953;400
13:02:57.826212;400
13:02:58.911686;400
13:02:59.997079;400
13:03:01.082752;400
13:03:02.167911;400
13:03:03.253217;400
13:03:04.338501;400
13:03:05.423550;400
13:03:06.508822;400
13:03:07.594123;400
13:03:08.679601;400
13:03:09.764688;400
13:03:10.849910;400
13:03:11.935319;400
13:03:13.020698;400
13:03:14.106218;400
13:03:15.191471;400
13:03:16.276801;400
13:03:17.361877;400
13:03:18.447125;400
13:03:19.532541;400
13:03:20.617945;400
13:03:21.703006;400
13:03:22.788385;400
13:03:23.873790;400
13:03:24.958754;400
13:03:26.043983;400
13:03:27.129325;400
13:03:28.215757;400
13:03:29.301468;400
13:03:30.386744;400
13:03:31.472084;400
13:03:32.557684;400
13:03:33.642808;400
13:03:34.728244;400
13:03:35.813469;400
13:03:36.898552;400
13:03:37.983891;400
13:03:39.069275;400
13:03:40.154652;400
13:03:41.240750;400
13:03:42.326144;400
13:03:43.411522;400
13:03:44.496832;400
13:03:45.582245;400
13:03:46.667544;400
13:03:47.753063;400
13:03:48.838190;400
13:03:49.923521;400
13:03:51.008886;400
13:03:52.094233;400
13:03:53.179702;400
13:03:54.265055;400
13:03:55.350426;400
13:03:56.435642;400
13:03:57.521066;400
13:03:58.606394;400
13:03:59.691741;400
13:04:00.776812;400
13:04:01.862078;400
13:04:02.947398;400
13:04:04.032652;400
13:04:05.117968;400
13:04:06.203289;400
13:04:07.288551;400
13:04:08.373777;400
13:04:09.459009;400
13:04:10.544303;400
13:04:11.629686;400
13:04:12.714751;400
13:04:13.800023;400
13:04:14.885373;400
13:04:15.970546;400
13:04:17.055758;400
13:04:18.141230;400
13:04:19.226615;400
13:04:20.311822;400
13:04:21.397058;400
13:04:22.482578;400
13:04:23.568105;400
13:04:24.653253;400
13:04:25.738447;400
13:04:26.823846;400
13:04:27.909113;400
13:04:28.994425;400
13:04:30.079945;400
13:04:31.165359;400
13:04:32.250776;400
13:04:33.336122;400
13:04:34.421397;400
13:04:35.506595;400
13:04:36.591930;400
13:04:37.677243;400
13:04:38.762662;400
13:04:39.847772;400
13:04:40.933247;400
13:04:42.018602;400
13:04:43.104096;400
13:04:44.189295;400
13:04:45.274536;400
13:04:46.359967;400
13:04:47.445197;400
13:04:48.530414;400
13:04:49.615820;400
13:04:50.701058;400
13:04:51.786123;400
13:04:52.871507;400
13:04:53.956814;400
13:04:55.041888;400
13:04:56.127341;400
13:04:57.212666;400
13:04:58.298039;400
13:04:59.383158;400
13:05:00.468440;400
13:05:01.553932;400
13:05:02.639247;400
13:05:03.724268;400
13:05:04.809702;400
13:05:05.894956;400
13:05:06.980072;400
13:05:08.065514;400
13:05:09.150791;400
13:05:10.236052;400
13:05:11.321306;400
13:05:12.406530;400
13:05:13.491843;400
13:05:14.577279;400
13:05:15.662601;400
13:05:16.747899;400
13:05:17.833305;400
13:05:18.918409;400
13:05:20.003664;400
13:05:21.089097;400
13:05:22.174543;400
13:05:23.259975;400
13:05:24.345411;400
13:05:25.430643;400
13:05:26.515917;400
13:05:27.601201;400
13:05:28.686657;400
13:05:29.771981;400
13:05:30.857443;400
13:05:31.951234;400
13:05:33.036602;400
13:05:34.122103;400
13:05:35.207243;400
13:05:36.292637;400
13:05:37.378092;400
13:05:38.463095;400
13:05:39.548389;400
13:05:40.633664;400
13:05:41.718939;400
13:05:42.804031;400
13:05:43.889522;400
13:05:44.974772;400
13:05:46.059897;400
13:05:47.145238;400
13:05:48.230532;400
13:05:49.315850;400
13:05:50.401059;400
13:05:51.486226;400
13:05:52.571459;400
13:05:53.656796;400
13:05:54.741791;400
13:05:55.827005;400
13:05:56.912564;400
13:05:57.997707;400
13:05:59.082996;400
13:06:00.168301;400
13:06:01.253559;400
13:06:02.338900;400
13:06:03.424265;400
13:06:04.509603;400
13:06:05.594761;400
13:06:06.680052;400
13:06:07.765422;400
13:06:08.850732;400
13:06:09.936225;400
13:06:11.021505;400
13:06:12.106840;400
13:06:13.192346;400
13:06:14.277678;400
13:06:15.362959;400
13:06:16.448349;400
13:06:17.533470;400
13:06:18.618702;400
13:06:19.703891;400
13:06:20.789265;400
13:06:21.874621;400
13:06:22.960189;400
13:06:24.045644;400
13:06:25.130911;400
13:06:26.216002;400
13:06:27.301339;400
13:06:28.386721;400
13:06:29.472005;400
13:06:30.557315;400
13:06:31.642613;400
13:06:32.728064;400
13:06:33.813192;400
13:06:34.898691;400
13:06:35.984237;400
13:06:37.070309;400
13:06:38.155562;400
13:06:39.240835;400
13:06:40.326172;400
13:06:41.411231;400
13:06:42.497002;400
13:06:43.582053;400
13:06:44.667399;400
13:06:45.752667;400
13:06:46.837951;400
13:06:47.923203;400
13:06:49.008122;400
13:06:50.093299;400
13:06:51.178549;400
13:06:52.263820;400
13:06:53.349002;400
13:06:54.434263;400
13:06:55.519618;400
13:06:56.604768;400
13:06:57.689930;400
13:06:58.775303;400
13:06:59.860658;400
13:07:00.946027;400
13:07:02.031227;400
13:07:03.116541;400
13:07:04.201753;400
13:07:05.286976;400
13:07:06.372362;400
13:07:07.457535;400
13:07:08.542907;400
13:07:09.627984;400
13:07:10.713224;400
13:07:11.798502;400
13:07:12.883530;400
13:07:13.968766;400
13:07:15.054046;414
13:07:16.139238;412
13:07:17.224302;415
13:07:18.309528;421
13:07:19.394801;417
13:07:20.479712;418
13:07:21.564827;424
13:07:22.650638;405
13:07:23.735867;423
13:07:24.820868;423
13:07:25.905990;404
13:07:26.991337;417
13:07:28.076573;401
13:07:29.161798;419
13:07:30.247186;422
13:07:31.332516;418
13:07:32.417509;405
13:07:33.502707;405
13:07:34.588004;413
13:07:35.673277;400
13:07:36.758397;412
13:07:37.843649;410
13:07:38.928839;420
13:07:40.013923;421
13:07:41.099162;427
13:07:42.184330;426
13:07:43.270264;424
13:07:44.355370;427
13:07:45.440633;416
13:07:46.525807;431
13:07:47.610784;439
13:07:48.696183;438
13:07:49.781389;434
13:07:50.866599;435
13:07:51.951629;433
13:07:53.037689;428
13:07:54.122788;432
13:07:55.208060;428
13:07:56.293195;433
13:07:57.378443;425
13:07:58.463785;428
13:07:59.549032;440
13:08:00.634233;432
13:08:01.719505;421
13:08:02.804769;435
13:08:03.889883;425
13:08:04.975273;422
13:08:06.060492;426
13:08:07.145507;425
13:08:08.230732;431
13:08:09.315977;426
13:08:10.401282;438
13:08:11.486298;440
13:08:12.571486;421
13:08:13.656755;430
13:08:14.742070;423
13:08:15.827020;440
13:08:16.912333;427
13:08:17.997522;436
13:08:19.082620;434
13:08:20.167747;429
13:08:21.253130;428
13:08:22.338471;436
13:08:23.423809;434
13:08:24.508995;446
13:08:25.594157;439
13:08:26.679156;440
13:08:27.764294;439
13:08:28.849736;440
13:08:29.935050;436
13:08:31.020162;439
13:08:32.105412;440
13:08:33.190591;429
13:08:34.275830;432
13:08:35.361009;437
13:08:36.446286;439
13:08:37.531476;437
13:08:38.616583;430
13:08:39.701783;433
13:08:40.787004;435
13:08:41.872350;439
13:08:42.957222;444
13:08:44.042621;446
13:08:45.127847;448
13:08:46.213185;460
13:08:47.298197;456
13:08:48.383344;465
13:08:49.468565;456
13:08:50.553857;467
13:08:51.639157;465
13:08:52.724434;473
13:08:53.809687;467
13:08:54.894895;483
13:08:55.980159;487
13:08:57.065339;471
13:08:58.150619;484
13:08:59.235982;467
13:09:00.321298;479
13:09:01.406555;463
13:09:02.491525;477
13:09:03.576676;461
13:09:04.661814;475
13:09:05.747129;471
13:09:06.832358;478
13:09:07.917514;457
13:09:09.002731;459
13:09:10.087913;471
13:09:11.173958;483
13:09:12.260259;483
13:09:13.346428;468
13:09:14.432594;479
13:09:15.517735;496
13:09:16.602846;484
13:09:17.687800;489
13:09:18.773058;500
13:09:19.858322;494
13:09:20.943480;495
13:09:22.028703;493
13:09:23.113970;491
13:09:24.199204;480
13:09:25.284853;464
13:09:26.370072;473
13:09:27.455299;486
13:09:28.540545;495
13:09:29.625570;505
13:09:30.710799;511
13:09:31.796005;518
13:09:32.881217;519
13:09:33.966293;527
13:09:35.051482;523
13:09:36.136666;523
13:09:37.221663;522
13:09:38.306869;527
13:09:39.392277;532
13:09:40.477473;507
13:09:41.562544;507
13:09:42.647856;507
13:09:43.733198;507
13:09:44.818486;511
13:09:45.903482;499
13:09:46.988614;499
13:09:48.073768;508
13:09:49.158956;495
13:09:50.244280;491
13:09:51.329534;482
13:09:52.414739;495
13:09:53.499892;492
13:09:54.585181;487
13:09:55.670376;478
13:09:56.755690;480
13:09:57.840811;481
13:09:58.926044;473
13:10:00.011260;475
13:10:01.096402;483
13:10:02.181685;476
13:10:03.266821;480
13:10:04.352032;482
13:10:05.437053;471
13:10:06.522297;470
13:10:07.607471;478
13:10:08.692549;460
13:10:09.777839;469
13:10:10.863145;458
13:10:11.948406;460
13:10:13.033373;462
13:10:14.118683;455
13:10:15.203631;460
13:10:16.289070;468
13:10:17.374090;455
13:10:18.459272;459
13:10:19.544670;460
13:10:20.629725;458
13:10:21.714979;456
13:10:22.800314;453
13:10:23.885578;451
13:10:24.970495;457
13:10:26.055730;470
13:10:27.140925;467
13:10:28.226026;463
13:10:29.311276;472
13:10:30.396582;460
13:10:31.481807;475
13:10:32.566798;461
13:10:33.652022;458
13:10:34.737433;464
13:10:35.826165;458
13:10:36.911285;459
13:10:37.996613;462
13:10:39.081871;467
13:10:40.168058;463
13:10:41.253089;447
13:10:42.338319;454
13:10:43.423644;455
13:10:44.508678;455
13:10:45.593870;457
13:10:46.679202;444
13:10:47.764341;447
13:10:48.853095;453
13:10:49.938334;457
13:10:51.023615;453
13:10:52.108704;456
13:10:53.193940;449
13:10:54.279198;454
13:10:55.364350;447
13:10:56.449649;452
13:10:57.534870;449
13:10:58.620227;434
13:10:59.705362;449
13:11:00.790624;448
13:11:01.875833;438
13:11:02.961110;438
13:11:04.046128;445
13:11:05.131365;445
13:11:06.217291;450
13:11:07.302730;453
13:11:08.387765;441
13:11:09.473085;446
13:11:10.558371;442
13:11:11.643536;467
13:11:12.728780;477
13:11:13.814019;469
13:11:14.899349;467
13:11:15.984657;478
13:11:17.070625;472
13:11:18.156389;477
13:11:19.241693;478
13:11:20.328144;484
13:11:21.414461;483
13:11:22.500177;493
13:11:23.586033;487
13:11:24.671555;487
13:11:25.757138;479
13:11:26.843385;486
13:11:27.929204;493
13:11:29.014959;472
13:11:30.100631;465
13:11:31.186599;470
13:11:32.272754;465
13:11:33.358686;466
13:11:34.444143;452
13:11:35.529651;455
13:11:36.615956;446
13:11:37.701780;451
13:11:38.787393;454
13:11:39.876559;455
13:11:40.962038;455
13:11:42.047744;451
13:11:43.133597;453
13:11:44.219299;448
13:11:45.305209;455
13:11:46.390378;454
13:11:47.485532;445
13:11:48.571239;437
13:11:49.656909;442
13:11:50.742690;455
13:11:51.828287;442
13:11:52.913841;440
13:11:53.999314;440
13:11:55.084886;455
13:11:56.170407;445
13:11:57.256012;445
13:11:58.342268;441
13:11:59.428761;448
13:12:00.515273;451
13:12:01.600803;459
13:12:02.686109;437
13:12:03.771531;448
13:12:04.857348;437
13:12:05.942746;443
13:12:07.028525;444
13:12:08.114103;441
13:12:09.199682;434
13:12:10.300290;437
13:12:11.386641;438
13:12:12.473568;417
13:12:13.559153;418
13:12:14.644482;418
13:12:15.729850;434
13:12:16.815521;431
13:12:17.900701;426
13:12:18.986134;425
13:12:20.071710;444
13:12:21.157077;433
13:12:22.242754;441
13:12:23.328365;446
13:12:24.413867;453
13:12:25.499341;455
13:12:26.584563;453
13:12:27.670426;440
13:12:28.756028;455
13:12:29.842381;460
13:12:30.927457;453
13:12:32.012845;452
13:12:33.098291;462
13:12:34.183757;442
13:12:35.269298;450
13:12:36.354721;452
13:12:37.439797;460
13:12:38.525010;445
13:12:39.610715;441
13:12:40.696140;453
13:12:41.781426;447
13:12:42.866789;451
13:12:43.952592;441
13:12:45.037971;446
13:12:46.123268;442
13:12:47.208694;448
13:12:48.294120;439
13:12:49.382241;432
13:12:50.467535;439
13:12:51.553078;431
13:12:52.638492;427
13:12:53.723826;426
13:12:54.809189;417
13:12:55.894721;431
13:12:56.980308;427
13:12:58.065633;423
13:12:59.151116;419
13:13:00.236530;424
13:13:01.321977;420
13:13:02.407530;416
13:13:03.492996;421
13:13:04.578363;412
13:13:05.663846;420
13:13:06.749335;426
13:13:07.834846;423
13:13:08.923918;420
13:13:10.009652;424
13:13:11.095339;410
13:13:12.180802;415
13:13:13.266521;413
13:13:14.352040;416
13:13:15.437689;423
13:13:16.523174;427
13:13:17.608933;424
13:13:18.694392;416
13:13:19.779873;436
13:13:20.865433;420
13:13:21.950902;438
13:13:23.036533;428
13:13:24.121979;436
13:13:25.207683;435
13:13:26.293053;443
13:13:27.378595;442
13:13:28.463941;439
13:13:29.549664;438
13:13:30.635372;432
13:13:31.720809;434
13:13:32.806577;430
13:13:33.892071;443
13:13:34.977737;436
13:13:36.063219;445
13:13:37.148748;457
13:13:38.234378;448
13:13:39.319866;444
13:13:40.405526;445
13:13:41.491104;443
13:13:42.576660;451
13:13:43.662871;441
13:13:44.747943;425
13:13:45.833669;422
13:13:46.919272;420
13:13:48.004985;429
13:13:49.090613;421
13:13:50.176311;425
13:13:51.261866;419
13:13:52.347593;424
13:13:53.433264;424
13:13:54.518896;421
13:13:55.604563;423
13:13:56.689915;414
13:13:57.775566;428
13:13:58.860985;433
13:13:59.946696;419
13:14:01.032847;422
13:14:02.118586;418
13:14:03.204208;418
13:14:04.289774;408
13:14:05.375468;414
13:14:06.460765;412
13:14:07.546387;413
13:14:08.631912;410
13:14:09.717402;409
13:14:10.803094;412
13:14:11.888498;410
13:14:12.974109;405
13:14:14.059774;403
13:14:15.145347;409
13:14:16.230416;405
13:14:17.316038;406
13:14:18.401766;412
13:14:19.487476;402
13:14:20.572879;401
13:14:21.658571;405
13:14:22.743903;410
13:14:23.829091;410
13:14:24.914544;411
13:14:26.000146;413
13:14:27.085707;400
13:14:28.171239;410
13:14:29.256660;409
13:14:30.342042;421
13:14:31.427708;424
13:14:32.513273;421
13:14:33.598879;422
13:14:34.684358;427
13:14:35.769755;427
13:14:36.855371;429
13:14:37.940942;421
13:14:39.026597;418
13:14:40.112231;429
13:14:41.197761;421
13:14:42.283351;420
13:14:43.368667;410
13:14:44.454222;408
13:14:45.539898;419
13:14:46.625483;416
13:14:47.710763;411
13:14:48.796375;416
13:14:49.881950;412
13:14:50.967549;412
13:14:52.053112;407
13:14:53.138721;412
13:14:54.224283;412
13:14:55.309792;413
13:14:56.395256;416
13:14:57.480783;412
13:14:58.566587;422
13:14:59.651685;408
13:15:00.737319;419
13:15:01.822847;416
13:15:02.908355;410
13:15:03.993922;412
13:15:05.079734;417
13:15:06.165416;413
13:15:07.250870;412
13:15:08.336397;409
13:15:09.421950;412
13:15:10.507517;409
13:15:11.592863;420
13:15:12.678520;406
13:15:13.763908;409
13:15:14.849137;411
13:15:15.934746;402
13:15:17.020324;416
13:15:18.105814;409
13:15:19.191125;402
13:15:20.276625;400
13:15:21.362466;416
13:15:22.448272;410
13:15:23.533943;411
13:15:24.619661;415
13:15:25.705257;414
13:15:26.790464;416
13:15:27.876063;418
13:15:28.961499;416
13:15:30.047147;415
13:15:31.132604;422
13:15:32.217951;413
13:15:33.303567;416
13:15:34.389187;410
13:15:35.474731;400
13:15:36.560110;405
13:15:37.645856;400
13:15:38.731324;400
13:15:39.817047;400
13:15:40.902515;400
13:15:41.988213;400
13:15:43.073609;405
13:15:44.158995;400
13:15:45.244443;400
13:15:46.329702;400
13:15:47.415366;406
13:15:48.501601;400
13:15:49.588514;405
13:15:50.675030;400
13:15:51.760677;400
13:15:52.846173;402
13:15:53.931591;402
13:15:55.017125;400
13:15:56.102645;405
13:15:57.188306;400
13:15:58.273800;407
13:15:59.359235;404
13:16:00.444676;402
13:16:01.530433;406
13:16:02.615948;400
13:16:03.701451;412
13:16:04.786986;405
13:16:05.872626;400
13:16:06.958279;400
13:16:08.044000;408
13:16:09.129781;400
13:16:10.215297;400
13:16:11.300822;403
13:16:12.386334;400
13:16:13.471650;400
13:16:14.557205;400
13:16:15.642624;400
13:16:16.728218;400
13:16:17.813458;400
13:16:18.899122;403
13:16:19.984705;400
13:16:21.070238;400
13:16:22.155642;408
13:16:23.241200;402
13:16:24.326551;400
13:16:25.411822;400
13:16:26.497148;400
13:16:27.582695;406
13:16:28.668207;400
13:16:29.753628;400
13:16:30.839081;400
13:16:31.924562;402
13:16:33.010093;402
13:16:34.095670;404
13:16:35.181115;400
13:16:36.266618;400
13:16:37.352042;411
13:16:38.437479;403
13:16:39.523027;400
13:16:40.608746;408
13:16:41.694974;400
13:16:42.780155;404
13:16:43.865477;400
13:16:44.950572;400
13:16:46.035854;400
13:16:47.121319;400
13:16:48.206551;400
13:16:49.291739;400
13:16:50.377137;400
13:16:51.462509;400
13:16:52.548011;400
13:16:53.633546;400
13:16:54.718963;400
13:16:55.804350;400
13:16:56.889545;400
13:16:57.974761;400
13:16:59.060181;400
13:17:00.145600;400
13:17:01.232139;400
13:17:02.318438;400
13:17:03.403780;400
13:17:04.488930;400
13:17:05.574192;400
13:17:06.659754;400
13:17:07.745144;400
13:17:08.830245;400
13:17:09.915625;400
13:17:11.000946;400
13:17:12.086211;408
13:17:13.171465;400
13:17:14.256993;406
13:17:15.342655;400
13:17:16.427867;400
13:17:17.513288;400
13:17:18.599043;400
13:17:19.684477;400
13:17:20.770000;400
13:17:21.855876;401
13:17:22.941347;400
13:17:24.026718;400
13:17:25.112316;400
13:17:26.197986;400
13:17:27.283760;400
13:17:28.369073;400
13:17:29.454748;400
13:17:30.540233;400
13:17:31.625839;400
13:17:32.711370;400
13:17:33.796852;400
13:17:34.882305;400
13:17:35.967571;400
13:17:37.053204;400
13:17:38.138717;400
13:17:39.224262;404
13:17:40.309777;400
13:17:41.394259;400
13:17:42.479516;400
13:17:43.564773;409
13:17:44.650012;412
13:17:45.734404;411
13:17:46.819710;402
13:17:47.904681;400
13:17:48.989819;400
13:17:50.075009;405
13:17:51.160372;402
13:17:52.245466;400
13:17:53.330576;400
13:17:54.415820;410
13:17:55.500090;400
13:17:56.584764;400
13:17:57.669958;400
13:17:58.754529;406
13:17:59.838955;400
13:18:00.923613;410
13:18:02.008937;406
13:18:03.094214;400
13:18:04.179292;417
13:18:05.264498;401
13:18:06.349810;404
13:18:07.434391;400
13:18:08.518648;408
13:18:09.603015;401
13:18:10.688198;410
13:18:11.773160;400
13:18:12.857910;413
13:18:13.943190;404
13:18:15.027486;404
13:18:16.111931;401
13:18:17.196566;400
13:18:18.281044;400
13:18:19.365411;401
13:18:20.449993;408
13:18:21.534737;400
13:18:22.620270;400
13:18:23.705061;403
13:18:24.789883;400
13:18:25.874738;401
13:18:26.959496;405
13:18:28.044217;400
13:18:29.129394;400
13:18:30.214858;400
13:18:31.300401;411
13:18:32.385361;400
13:18:33.470539;408
13:18:34.555733;403
13:18:35.640540;400
13:18:36.725691;400
13:18:37.810631;410
13:18:38.895406;404
13:18:39.980372;400
13:18:41.065741;405
13:18:42.150709;400
13:18:43.235673;400
13:18:44.320741;400
13:18:45.405762;400
13:18:46.490851;400
13:18:47.575790;400
13:18:48.660754;400
13:18:49.745761;400
13:18:50.830555;400
13:18:51.915552;400
13:18:53.000579;400
13:18:54.085514;400
13:18:55.170655;400
13:18:56.255855;402
13:18:57.340798;400
13:18:58.425651;400
13:18:59.510797;400
13:19:00.596136;400
13:19:01.681469;400
13:19:02.766589;400
13:19:03.851725;400
13:19:04.936898;400
13:19:06.021887;406
13:19:07.107135;402
13:19:08.192424;400
13:19:09.277659;400
13:19:10.362677;400
13:19:11.447917;400
13:19:12.533108;400
