2022-12-30;00:20:08.825791;408;6;13226;18418;1195.0
2022-12-30;00:20:10.130955;406;5;13230;18423;1191.0
2022-12-30;00:20:11.435377;421;6;13231;18408;1190.0
2022-12-30;00:20:12.740057;416;13;13221;18413;1199.0
2022-12-30;00:20:14.044660;400;0;13230;18424;1191.0
2022-12-30;00:20:15.349601;414;11;13227;18419;1194.0
2022-12-30;00:20:16.654096;419;18;13215;18409;1205.0
2022-12-30;00:20:17.958757;416;12;13227;18418;1194.0
2022-12-30;00:20:19.263534;415;1;13226;18420;1195.0
2022-12-30;00:20:20.568494;417;10;13217;18408;1203.0
2022-12-30;00:20:21.873170;412;9;13217;18411;1203.0
2022-12-30;00:20:23.178879;422;11;13224;18415;1196.0
2022-12-30;00:20:24.483414;413;7;13215;18395;1205.0
2022-12-30;00:20:25.788109;401;10;13222;18412;1198.0
2022-12-30;00:20:27.093031;401;10;13226;18411;1195.0
2022-12-30;00:20:28.397771;406;10;13223;18403;1197.0
2022-12-30;00:20:29.702837;410;8;13229;18413;1192.0
2022-12-30;00:20:31.007841;417;12;13220;18401;1200.0
2022-12-30;00:20:32.312204;412;10;13219;18407;1201.0
2022-12-30;00:20:33.617147;423;17;13225;18407;1196.0
2022-12-30;00:20:34.921852;419;14;13220;18408;1200.0
2022-12-30;00:20:36.226623;407;11;13220;18410;1200.0
2022-12-30;00:20:37.531677;422;11;13223;18402;1197.0
2022-12-30;00:20:38.836245;412;12;13232;18424;1189.0
2022-12-30;00:20:40.141211;415;9;13222;18412;1198.0
2022-12-30;00:20:41.445830;418;18;13218;18407;1202.0
2022-12-30;00:20:42.750848;417;14;13221;18401;1199.0
2022-12-30;00:20:44.055510;415;10;13220;18407;1200.0
2022-12-30;00:20:45.360566;416;12;13222;18411;1198.0
2022-12-30;00:20:46.664927;413;11;13223;18413;1197.0
2022-12-30;00:20:47.969776;415;9;13221;18405;1199.0
2022-12-30;00:20:49.274528;411;12;13223;18410;1197.0
2022-12-30;00:20:50.579351;420;16;13221;18408;1199.0
2022-12-30;00:20:51.884128;415;19;13224;18413;1196.0
2022-12-30;00:20:53.188991;416;16;13216;18402;1204.0
2022-12-30;00:20:54.494314;401;15;13217;18394;1203.0
2022-12-30;00:20:55.799630;408;15;13227;18399;1194.0
2022-12-30;00:20:57.104163;409;17;13219;18399;1201.0
2022-12-30;00:20:58.408847;404;12;13230;18418;1191.0
2022-12-30;00:20:59.713667;415;20;13222;18396;1198.0
2022-12-30;00:21:01.018799;406;12;13225;18410;1196.0
2022-12-30;00:21:02.323698;406;10;13229;18409;1192.0
2022-12-30;00:21:03.628340;402;15;13226;18413;1195.0
2022-12-30;00:21:04.933138;413;24;13220;18401;1200.0
2022-12-30;00:21:06.237738;409;12;13224;18403;1196.0
2022-12-30;00:21:07.542387;414;9;13229;18402;1192.0
2022-12-30;00:21:08.847370;417;9;13226;18408;1195.0
2022-12-30;00:21:10.152207;416;9;13225;18414;1196.0
2022-12-30;00:21:11.456841;423;16;13215;18395;1205.0
2022-12-30;00:21:12.761825;406;10;13225;18408;1196.0
2022-12-30;00:21:14.066639;406;17;13223;18400;1197.0
2022-12-30;00:21:15.371836;418;12;13220;18404;1200.0
2022-12-30;00:21:16.676112;412;17;13225;18400;1196.0
2022-12-30;00:21:17.981094;408;18;13227;18396;1194.0
2022-12-30;00:21:19.286029;401;12;13223;18403;1197.0
2022-12-30;00:21:20.590951;402;16;13230;18406;1191.0
2022-12-30;00:21:21.895745;406;12;13223;18405;1197.0
2022-12-30;00:21:23.200824;410;6;13227;18413;1194.0
2022-12-30;00:21:24.506223;407;8;13224;18413;1196.0
2022-12-30;00:21:25.811198;404;10;13223;18402;1197.0
2022-12-30;00:21:27.115486;408;11;13222;18411;1198.0
2022-12-30;00:21:28.420578;408;8;13225;18411;1196.0
2022-12-30;00:21:29.725704;419;13;13218;18408;1202.0
2022-12-30;00:21:31.030527;415;11;13217;18395;1203.0
2022-12-30;00:21:32.335019;411;14;13227;18402;1194.0
2022-12-30;00:21:33.640074;406;15;13224;18399;1196.0
2022-12-30;00:21:34.944915;420;22;13220;18403;1200.0
2022-12-30;00:21:36.249517;405;21;13220;18393;1200.0
2022-12-30;00:21:37.554084;404;15;13218;18391;1202.0
2022-12-30;00:21:38.859146;400;8;13237;18411;1185.0
2022-12-30;00:21:40.164049;404;5;13230;18413;1191.0
2022-12-30;00:21:41.468771;412;21;13221;18400;1199.0
2022-12-30;00:21:42.773843;400;16;13222;18398;1198.0
2022-12-30;00:21:44.078722;404;12;13222;18399;1198.0
2022-12-30;00:21:45.383779;416;10;13220;18401;1200.0
2022-12-30;00:21:46.688054;415;12;13223;18400;1197.0
2022-12-30;00:21:47.999163;419;8;13222;18400;1198.0
2022-12-30;00:21:49.304014;412;19;13220;18404;1200.0
2022-12-30;00:21:50.608887;412;15;13220;18403;1200.0
2022-12-30;00:21:51.913457;403;11;13222;18408;1198.0
2022-12-30;00:21:53.218105;418;10;13219;18400;1201.0
2022-12-30;00:21:54.522775;409;12;13226;18408;1195.0
2022-12-30;00:21:55.827480;414;12;13216;18398;1204.0
2022-12-30;00:21:57.132023;413;4;13223;18401;1197.0
2022-12-30;00:21:58.436851;415;12;13215;18401;1205.0
2022-12-30;00:21:59.741730;402;8;13218;18412;1202.0
2022-12-30;00:22:01.047062;408;6;13216;18404;1204.0
2022-12-30;00:22:02.351782;419;16;13221;18396;1199.0
2022-12-30;00:22:03.656760;412;10;13218;18404;1202.0
2022-12-30;00:22:04.961677;418;21;13213;18401;1206.0
2022-12-30;00:22:06.266863;414;12;13213;18399;1206.0
2022-12-30;00:22:07.571631;413;13;13220;18406;1200.0
2022-12-30;00:22:08.876656;416;21;13213;18389;1206.0
2022-12-30;00:22:10.181676;412;15;13217;18403;1203.0
2022-12-30;00:22:11.486642;408;6;13215;18399;1205.0
2022-12-30;00:22:12.791654;424;19;13209;18392;1210.0
2022-12-30;00:22:14.096269;417;16;13214;18398;1205.0
2022-12-30;00:22:15.401131;409;8;13212;18401;1207.0
2022-12-30;00:22:16.705114;414;14;13215;18402;1205.0
2022-12-30;00:22:18.010021;405;6;13218;18401;1202.0
2022-12-30;00:22:19.314870;422;15;13213;18395;1206.0
2022-12-30;00:22:20.619628;418;15;13218;18401;1202.0
2022-12-30;00:22:21.924112;402;10;13219;18401;1201.0
2022-12-30;00:22:23.229169;415;14;13218;18402;1202.0
2022-12-30;00:22:24.536737;404;6;13217;18413;1203.0
2022-12-30;00:22:25.841680;402;5;13218;18416;1202.0
2022-12-30;00:22:27.149037;410;13;13212;18394;1207.0
2022-12-30;00:22:28.453288;411;14;13214;18399;1205.0
2022-12-30;00:22:29.757766;411;10;13217;18402;1203.0
2022-12-30;00:22:31.062463;412;16;13211;18401;1208.0
2022-12-30;00:22:32.366862;409;6;13220;18406;1200.0
2022-12-30;00:22:33.672456;425;15;13210;18393;1209.0
2022-12-30;00:22:34.976564;410;10;13213;18395;1206.0
2022-12-30;00:22:36.280904;411;11;13216;18398;1204.0
2022-12-30;00:22:37.588573;411;11;13216;18400;1204.0
2022-12-30;00:22:38.893037;403;10;13223;18398;1197.0
2022-12-30;00:22:40.197303;404;7;13221;18404;1199.0
2022-12-30;00:22:41.502077;413;10;13214;18403;1205.0
2022-12-30;00:22:42.806404;412;9;13212;18394;1207.0
2022-12-30;00:22:44.110404;419;19;13209;18399;1210.0
2022-12-30;00:22:45.415001;410;6;13215;18398;1205.0
2022-12-30;00:22:46.719168;410;10;13213;18401;1206.0
2022-12-30;00:22:48.023414;412;6;13217;18414;1203.0
2022-12-30;00:22:49.327661;414;8;13213;18395;1206.0
2022-12-30;00:22:50.632149;419;13;13208;18399;1211.0
2022-12-30;00:22:51.936997;406;9;13216;18404;1204.0
2022-12-30;00:22:53.245335;410;11;13213;18395;1206.0
2022-12-30;00:22:54.549685;423;19;13208;18389;1211.0
2022-12-30;00:22:55.854654;413;13;13215;18395;1205.0
2022-12-30;00:22:57.162208;410;21;13213;18389;1206.0
2022-12-30;00:22:58.466462;409;11;13216;18402;1204.0
2022-12-30;00:22:59.770802;414;11;13214;18395;1205.0
2022-12-30;00:23:01.075320;417;6;13213;18393;1206.0
2022-12-30;00:23:02.379982;415;21;13215;18395;1205.0
2022-12-30;00:23:03.686222;414;17;13212;18396;1207.0
2022-12-30;00:23:04.991123;400;4;13225;18416;1196.0
2022-12-30;00:23:06.296117;425;10;13207;18400;1212.0
2022-12-30;00:23:07.600944;413;4;13207;18405;1212.0
2022-12-30;00:23:08.905909;422;12;13204;18396;1214.0
2022-12-30;00:23:10.210837;413;11;13216;18410;1204.0
2022-12-30;00:23:11.515567;423;7;13209;18399;1210.0
2022-12-30;00:23:12.820532;405;8;13215;18402;1205.0
2022-12-30;00:23:14.137422;416;7;13210;18405;1209.0
2022-12-30;00:23:15.444159;418;15;13211;18398;1208.0
2022-12-30;00:23:16.754012;415;14;13215;18390;1205.0
2022-12-30;00:23:18.058819;427;13;13211;18394;1208.0
2022-12-30;00:23:19.363641;414;14;13217;18399;1203.0
2022-12-30;00:23:20.668358;411;7;13216;18399;1204.0
2022-12-30;00:23:21.973217;404;10;13216;18394;1204.0
2022-12-30;00:23:23.278064;404;4;13213;18402;1206.0
2022-12-30;00:23:24.582248;410;11;13212;18401;1207.0
2022-12-30;00:23:25.886870;409;8;13212;18401;1207.0
2022-12-30;00:23:27.192057;406;15;13214;18396;1205.0
2022-12-30;00:23:28.489189;412;10;13212;18404;1207.0
2022-12-30;00:23:29.773522;408;10;13213;18399;1206.0
2022-12-30;00:23:31.078479;407;7;13216;18400;1204.0
2022-12-30;00:23:32.383035;402;5;13215;18404;1205.0
2022-12-30;00:23:33.688011;410;10;13209;18408;1210.0
2022-12-30;00:23:34.993488;405;1;13216;18404;1204.0
2022-12-30;00:23:36.298207;413;10;13207;18392;1212.0
2022-12-30;00:23:37.603353;401;0;13211;18399;1208.0
2022-12-30;00:23:38.908226;416;9;13213;18397;1206.0
2022-12-30;00:23:40.213394;408;8;13207;18394;1212.0
2022-12-30;00:23:41.522991;403;7;13213;18395;1206.0
2022-12-30;00:23:42.819753;427;11;13208;18400;1211.0
2022-12-30;00:23:44.124690;413;12;13202;18394;1216.0
2022-12-30;00:23:45.429406;412;16;13207;18395;1212.0
2022-12-30;00:23:46.733894;406;3;13201;18402;1217.0
2022-12-30;00:23:48.038876;406;14;13204;18392;1214.0
2022-12-30;00:23:49.343721;418;18;13203;18399;1215.0
2022-12-30;00:23:50.648442;426;13;13202;18384;1216.0
2022-12-30;00:23:51.953308;421;16;13195;18387;1222.0
2022-12-30;00:23:53.259097;421;14;13203;18392;1215.0
2022-12-30;00:23:54.556631;416;13;13192;18386;1225.0
2022-12-30;00:23:55.842855;426;19;13196;18393;1222.0
2022-12-30;00:23:57.147497;425;13;13198;18389;1220.0
2022-12-30;00:23:58.452365;419;10;13205;18398;1213.0
2022-12-30;00:23:59.757370;415;14;13191;18396;1226.0
2022-12-30;00:24:01.062204;417;9;13196;18391;1222.0
2022-12-30;00:24:02.367082;419;17;13199;18390;1219.0
2022-12-30;00:24:03.671842;422;21;13191;18381;1226.0
2022-12-30;00:24:04.976817;428;25;13195;18381;1222.0
2022-12-30;00:24:06.299489;421;21;13192;18381;1225.0
2022-12-30;00:24:07.582889;415;20;13193;18383;1224.0
2022-12-30;00:24:08.888654;416;13;13190;18386;1227.0
2022-12-30;00:24:10.193528;425;15;13196;18382;1222.0
2022-12-30;00:24:11.498253;428;24;13193;18380;1224.0
2022-12-30;00:24:12.803105;416;9;13191;18389;1226.0
2022-12-30;00:24:14.107998;428;21;13190;18383;1227.0
2022-12-30;00:24:15.413460;421;18;13194;18377;1223.0
2022-12-30;00:24:16.718006;415;20;13184;18379;1232.0
2022-12-30;00:24:18.031156;424;19;13191;18377;1226.0
2022-12-30;00:24:19.327662;425;24;13187;18374;1230.0
2022-12-30;00:24:20.629057;423;22;13185;18377;1231.0
2022-12-30;00:24:21.899203;419;27;13188;18382;1229.0
2022-12-30;00:24:23.204812;420;20;13188;18372;1229.0
2022-12-30;00:24:24.510976;422;19;13192;18378;1225.0
2022-12-30;00:24:25.816206;416;19;13188;18379;1229.0
2022-12-30;00:24:27.121304;429;26;13178;18371;1238.0
2022-12-30;00:24:28.426542;422;21;13189;18375;1228.0
2022-12-30;00:24:29.731740;427;28;13184;18372;1232.0
2022-12-30;00:24:31.036776;425;20;13184;18373;1232.0
2022-12-30;00:24:32.341912;429;23;13186;18369;1230.0
2022-12-30;00:24:33.647173;434;26;13181;18362;1235.0
2022-12-30;00:24:34.952082;425;25;13176;18372;1239.0
2022-12-30;00:24:36.257329;423;24;13184;18365;1232.0
2022-12-30;00:24:37.562464;425;28;13183;18366;1233.0
2022-12-30;00:24:38.867559;414;25;13183;18374;1233.0
2022-12-30;00:24:40.172790;412;22;13192;18378;1225.0
2022-12-30;00:24:41.477990;416;26;13184;18372;1232.0
2022-12-30;00:24:42.783447;414;17;13194;18376;1223.0
2022-12-30;00:24:44.088608;417;24;13185;18369;1231.0
2022-12-30;00:24:45.393940;413;23;13193;18371;1224.0
2022-12-30;00:24:46.699720;418;29;13184;18358;1232.0
2022-12-30;00:24:48.004915;412;22;13182;18373;1234.0
2022-12-30;00:24:49.310040;420;28;13188;18377;1229.0
2022-12-30;00:24:50.615299;415;24;13177;18367;1239.0
2022-12-30;00:24:51.920377;423;23;13181;18376;1235.0
2022-12-30;00:24:53.225680;418;21;13182;18362;1234.0
2022-12-30;00:24:54.531472;421;29;13181;18369;1235.0
2022-12-30;00:24:55.836511;420;29;13175;18367;1240.0
2022-12-30;00:24:57.141437;439;33;13164;18358;1250.0
2022-12-30;00:24:58.446286;468;38;13150;18348;1263.0
2022-12-30;00:24:59.751080;467;40;13140;18349;1272.0
2022-12-30;00:25:01.056136;472;35;13141;18344;1271.0
2022-12-30;00:25:02.360819;480;44;13130;18330;1281.0
2022-12-30;00:25:03.665934;495;45;13116;18327;1293.0
2022-12-30;00:25:04.970417;502;53;13109;18322;1299.0
2022-12-30;00:25:06.274993;499;52;13121;18325;1289.0
2022-12-30;00:25:07.579686;492;56;13125;18331;1285.0
2022-12-30;00:25:08.884479;481;55;13131;18331;1280.0
2022-12-30;00:25:10.189220;480;48;13125;18325;1285.0
2022-12-30;00:25:11.493977;486;56;13121;18309;1289.0
2022-12-30;00:25:12.798820;492;58;13135;18321;1276.0
2022-12-30;00:25:14.103500;492;57;13124;18330;1286.0
2022-12-30;00:25:15.408138;467;51;13126;18328;1284.0
2022-12-30;00:25:16.713006;472;51;13131;18320;1280.0
2022-12-30;00:25:18.017948;457;49;13142;18334;1270.0
2022-12-30;00:25:19.323057;460;48;13141;18328;1271.0
2022-12-30;00:25:20.628208;462;40;13146;18319;1266.0
2022-12-30;00:25:21.933530;458;47;13141;18329;1271.0
2022-12-30;00:25:23.238806;445;46;13154;18343;1259.0
2022-12-30;00:25:24.543610;443;42;13161;18347;1253.0
2022-12-30;00:25:25.848855;436;44;13161;18342;1253.0
2022-12-30;00:25:27.153794;445;51;13157;18332;1256.0
2022-12-30;00:25:28.459073;440;48;13160;18334;1254.0
2022-12-30;00:25:29.764215;412;31;13168;18349;1247.0
2022-12-30;00:25:31.069359;424;37;13167;18338;1247.0
2022-12-30;00:25:32.374438;420;36;13168;18341;1247.0
2022-12-30;00:25:33.685259;430;40;13168;18345;1247.0
2022-12-30;00:25:34.990265;422;40;13169;18337;1246.0
2022-12-30;00:25:36.295465;410;36;13177;18361;1239.0
2022-12-30;00:25:37.600490;415;33;13179;18364;1237.0
2022-12-30;00:25:38.905823;413;29;13175;18352;1240.0
2022-12-30;00:25:40.211031;411;31;13178;18360;1238.0
2022-12-30;00:25:41.516261;401;31;13177;18358;1239.0
2022-12-30;00:25:42.821739;400;28;13177;18358;1239.0
2022-12-30;00:25:44.126649;411;28;13178;18361;1238.0
2022-12-30;00:25:45.431682;406;33;13173;18354;1242.0
2022-12-30;00:25:46.736776;409;28;13170;18361;1245.0
2022-12-30;00:25:48.041754;408;23;13173;18359;1242.0
2022-12-30;00:25:49.347116;412;31;13172;18361;1243.0
2022-12-30;00:25:50.652278;415;30;13171;18356;1244.0
2022-12-30;00:25:51.957461;410;29;13176;18366;1239.0
2022-12-30;00:25:53.262607;418;27;13165;18350;1249.0
2022-12-30;00:25:54.567705;419;33;13166;18359;1248.0
2022-12-30;00:25:55.873253;427;37;13160;18355;1254.0
2022-12-30;00:25:57.178843;417;34;13177;18359;1239.0
2022-12-30;00:25:58.483955;403;31;13172;18358;1243.0
2022-12-30;00:25:59.789007;410;30;13167;18356;1247.0
2022-12-30;00:26:01.094146;411;35;13164;18344;1250.0
2022-12-30;00:26:02.399620;423;30;13159;18353;1255.0
2022-12-30;00:26:03.704395;421;38;13157;18343;1256.0
2022-12-30;00:26:05.008996;417;30;13155;18339;1258.0
2022-12-30;00:26:06.313813;420;41;13161;18344;1253.0
2022-12-30;00:26:07.618784;427;39;13158;18349;1256.0
2022-12-30;00:26:08.923580;432;40;13151;18346;1262.0
2022-12-30;00:26:10.228405;428;35;13157;18349;1256.0
2022-12-30;00:26:11.533292;421;33;13160;18342;1254.0
2022-12-30;00:26:12.838203;431;38;13154;18341;1259.0
2022-12-30;00:26:14.143075;414;30;13160;18354;1254.0
2022-12-30;00:26:15.447989;416;37;13162;18353;1252.0
2022-12-30;00:26:16.752828;418;38;13153;18353;1260.0
2022-12-30;00:26:18.057564;416;30;13156;18347;1257.0
2022-12-30;00:26:19.362169;411;36;13158;18347;1256.0
2022-12-30;00:26:20.666960;412;31;13160;18340;1254.0
2022-12-30;00:26:21.971662;419;33;13157;18352;1256.0
2022-12-30;00:26:23.276703;426;36;13153;18339;1260.0
2022-12-30;00:26:24.581362;421;33;13155;18349;1258.0
2022-12-30;00:26:25.886197;418;38;13153;18342;1260.0
2022-12-30;00:26:27.191029;423;43;13154;18337;1259.0
2022-12-30;00:26:28.495801;413;37;13164;18338;1250.0
2022-12-30;00:26:29.804521;419;40;13158;18334;1256.0
2022-12-30;00:26:31.109094;409;43;13160;18341;1254.0
2022-12-30;00:26:32.413710;408;37;13158;18341;1256.0
2022-12-30;00:26:33.718618;413;36;13154;18344;1259.0
2022-12-30;00:26:35.023220;417;40;13150;18340;1263.0
2022-12-30;00:26:36.327985;407;34;13163;18357;1251.0
2022-12-30;00:26:37.632867;413;41;13159;18347;1255.0
2022-12-30;00:26:38.937517;413;37;13154;18341;1259.0
2022-12-30;00:26:40.242246;414;36;13162;18339;1252.0
2022-12-30;00:26:41.546931;411;39;13155;18339;1258.0
2022-12-30;00:26:42.851695;414;38;13150;18340;1263.0
2022-12-30;00:26:44.156539;409;33;13167;18345;1247.0
2022-12-30;00:26:45.461245;421;41;13149;18331;1264.0
2022-12-30;00:26:46.765942;419;43;13150;18342;1263.0
2022-12-30;00:26:48.070506;419;41;13148;18336;1264.0
2022-12-30;00:26:49.375368;422;38;13148;18343;1264.0
2022-12-30;00:26:50.680306;421;48;13145;18344;1267.0
2022-12-30;00:26:51.985176;426;42;13140;18342;1272.0
2022-12-30;00:26:53.290027;431;43;13142;18333;1270.0
2022-12-30;00:26:54.594927;434;47;13131;18327;1280.0
2022-12-30;00:26:55.899523;435;52;13137;18329;1274.0
2022-12-30;00:26:57.204104;433;44;13138;18334;1273.0
2022-12-30;00:26:58.509177;427;43;13134;18333;1277.0
2022-12-30;00:26:59.814049;444;48;13129;18320;1281.0
2022-12-30;00:27:01.119144;439;46;13131;18325;1280.0
2022-12-30;00:27:02.423881;427;37;13134;18334;1277.0
2022-12-30;00:27:03.728722;424;42;13149;18332;1264.0
2022-12-30;00:27:05.033388;427;45;13140;18325;1272.0
2022-12-30;00:27:06.338264;414;43;13146;18333;1266.0
2022-12-30;00:27:07.639651;403;33;13150;18337;1263.0
2022-12-30;00:27:08.944394;415;47;13144;18327;1268.0
2022-12-30;00:27:10.249096;408;48;13144;18330;1268.0
2022-12-30;00:27:11.555984;415;44;13145;18327;1267.0
2022-12-30;00:27:12.862916;413;40;13147;18338;1265.0
2022-12-30;00:27:14.167274;417;41;13146;18331;1266.0
2022-12-30;00:27:15.471679;403;40;13150;18332;1263.0
2022-12-30;00:27:16.779616;405;42;13160;18329;1254.0
2022-12-30;00:27:18.084002;407;41;13147;18329;1265.0
2022-12-30;00:27:19.388887;400;37;13152;18336;1261.0
2022-12-30;00:27:20.693380;400;33;13158;18350;1256.0
2022-12-30;00:27:21.997900;410;41;13155;18337;1258.0
2022-12-30;00:27:23.302675;400;37;13153;18334;1260.0
2022-12-30;00:27:24.607018;400;31;13159;18349;1255.0
2022-12-30;00:27:25.911545;403;35;13152;18335;1261.0
2022-12-30;00:27:27.217094;403;42;13150;18341;1263.0
2022-12-30;00:27:28.521818;400;35;13160;18340;1254.0
2022-12-30;00:27:29.826776;406;33;13149;18332;1264.0
2022-12-30;00:27:31.131431;400;31;13160;18347;1254.0
2022-12-30;00:27:32.436132;405;38;13151;18338;1262.0
2022-12-30;00:27:33.740842;400;31;13153;18336;1260.0
2022-12-30;00:27:35.045521;405;39;13148;18338;1264.0
2022-12-30;00:27:36.350294;400;33;13152;18341;1261.0
2022-12-30;00:27:37.655259;402;40;13150;18338;1263.0
2022-12-30;00:27:38.960012;401;38;13146;18339;1266.0
2022-12-30;00:27:40.264856;406;36;13140;18331;1272.0
2022-12-30;00:27:41.569791;405;38;13147;18348;1265.0
2022-12-30;00:27:42.874557;416;38;13153;18340;1260.0
2022-12-30;00:27:44.179215;405;38;13156;18347;1257.0
2022-12-30;00:27:45.484062;405;36;13142;18326;1270.0
2022-12-30;00:27:46.788697;404;42;13148;18321;1264.0
2022-12-30;00:27:48.093576;400;39;13154;18345;1259.0
2022-12-30;00:27:49.398370;408;41;13142;18329;1270.0
2022-12-30;00:27:50.703285;400;36;13155;18340;1258.0
2022-12-30;00:27:52.008095;405;41;13144;18325;1268.0
2022-12-30;00:27:53.312920;400;36;13148;18326;1264.0
2022-12-30;00:27:54.617525;400;39;13148;18336;1264.0
2022-12-30;00:27:55.922269;400;37;13154;18347;1259.0
2022-12-30;00:27:57.227152;414;42;13141;18331;1271.0
2022-12-30;00:27:58.531965;400;46;13153;18329;1260.0
2022-12-30;00:27:59.836762;400;38;13153;18336;1260.0
2022-12-30;00:28:01.141720;400;43;13155;18321;1258.0
2022-12-30;00:28:02.446672;400;40;13154;18329;1259.0
2022-12-30;00:28:03.751679;400;34;13164;18338;1250.0
2022-12-30;00:28:05.056310;400;36;13157;18338;1256.0
2022-12-30;00:28:06.361315;400;35;13161;18342;1253.0
2022-12-30;00:28:07.666259;400;35;13164;18334;1250.0
2022-12-30;00:28:08.971005;400;36;13164;18336;1250.0
2022-12-30;00:28:10.275791;400;29;13166;18350;1248.0
2022-12-30;00:28:11.580604;400;37;13157;18339;1256.0
2022-12-30;00:28:12.885856;400;39;13169;18338;1246.0
2022-12-30;00:28:14.195481;400;32;13180;18352;1236.0
2022-12-30;00:28:15.500317;400;25;13171;18348;1244.0
2022-12-30;00:28:16.805775;400;30;13166;18345;1248.0
2022-12-30;00:28:18.110932;400;35;13162;18346;1252.0
2022-12-30;00:28:19.415857;400;29;13167;18344;1247.0
2022-12-30;00:28:20.720584;400;27;13167;18346;1247.0
2022-12-30;00:28:22.025574;400;27;13163;18350;1251.0
2022-12-30;00:28:23.330855;400;21;13160;18344;1254.0
2022-12-30;00:28:24.640101;400;22;13164;18353;1250.0
2022-12-30;00:28:25.945283;400;28;13161;18350;1253.0
2022-12-30;00:28:27.250565;400;25;13165;18354;1249.0
2022-12-30;00:28:28.555959;400;29;13165;18346;1249.0
2022-12-30;00:28:29.861161;400;33;13161;18344;1253.0
2022-12-30;00:28:31.166244;400;29;13164;18351;1250.0
2022-12-30;00:28:32.471505;400;26;13158;18348;1256.0
2022-12-30;00:28:33.776549;400;24;13161;18360;1253.0
2022-12-30;00:28:35.098994;400;27;13157;18356;1256.0
2022-12-30;00:28:36.403530;404;34;13161;18350;1253.0
2022-12-30;00:28:37.708557;400;24;13159;18360;1255.0
2022-12-30;00:28:39.013297;400;27;13155;18350;1258.0
2022-12-30;00:28:40.318315;400;24;13158;18360;1256.0
2022-12-30;00:28:41.623224;400;24;13155;18352;1258.0
2022-12-30;00:28:42.928029;409;31;13147;18338;1265.0
2022-12-30;00:28:44.232940;400;25;13156;18347;1257.0
2022-12-30;00:28:45.537733;400;30;13151;18339;1262.0
2022-12-30;00:28:46.842532;400;23;13166;18350;1248.0
2022-12-30;00:28:48.147262;400;26;13153;18345;1260.0
2022-12-30;00:28:49.451863;400;33;13158;18336;1256.0
2022-12-30;00:28:50.756836;400;29;13152;18348;1261.0
2022-12-30;00:28:52.061631;400;34;13156;18350;1257.0
2022-12-30;00:28:53.366326;400;24;13163;18347;1251.0
2022-12-30;00:28:54.671199;400;24;13156;18343;1257.0
2022-12-30;00:28:55.975917;400;23;13154;18344;1259.0
