Sensor warming up, please wait...
...............
Writing to display
2022-12-28;17:30:00.869715;418
2022-12-28;17:30:02.003771;400
2022-12-28;17:30:03.138070;402
2022-12-28;17:30:04.272101;408
2022-12-28;17:30:05.406085;412
2022-12-28;17:30:06.540028;404
2022-12-28;17:30:07.672472;400
2022-12-28;17:30:08.791744;404
2022-12-28;17:30:09.925647;414
2022-12-28;17:30:11.059666;411
2022-12-28;17:30:12.193660;411
2022-12-28;17:30:13.327518;401
2022-12-28;17:30:14.461564;402
2022-12-28;17:30:15.595562;409
2022-12-28;17:30:16.729808;412
2022-12-28;17:30:17.863652;406
2022-12-28;17:30:18.997565;405
2022-12-28;17:30:20.132029;400
2022-12-28;17:30:21.267564;402
2022-12-28;17:30:22.401697;409
2022-12-28;17:30:23.535787;407
2022-12-28;17:30:24.669995;403
2022-12-28;17:30:25.804142;408
2022-12-28;17:30:26.938262;400
2022-12-28;17:30:28.072362;412
2022-12-28;17:30:29.206513;411
2022-12-28;17:30:30.340759;409
2022-12-28;17:30:31.474823;405
2022-12-28;17:30:32.611210;408
2022-12-28;17:30:33.740946;417
2022-12-28;17:30:34.877323;402
2022-12-28;17:30:36.011260;408
2022-12-28;17:30:37.145468;412
2022-12-28;17:30:38.279666;419
2022-12-28;17:30:39.413785;410
2022-12-28;17:30:40.551233;415
2022-12-28;17:30:41.688551;409
2022-12-28;17:30:42.822723;409
2022-12-28;17:30:43.956964;400
2022-12-28;17:30:45.091685;400
2022-12-28;17:30:46.220948;415
2022-12-28;17:30:47.357344;411
2022-12-28;17:30:48.491472;408
2022-12-28;17:30:49.625808;404
2022-12-28;17:30:50.759806;408
2022-12-28;17:30:51.893984;400
2022-12-28;17:30:53.028216;402
2022-12-28;17:30:54.162599;401
2022-12-28;17:30:55.296586;406
2022-12-28;17:30:56.430893;403
2022-12-28;17:30:57.565568;404
2022-12-28;17:30:58.695425;410
2022-12-28;17:30:59.831586;400
2022-12-28;17:31:00.965746;407
2022-12-28;17:31:02.100057;406
2022-12-28;17:31:03.234215;401
2022-12-28;17:31:04.368401;400
2022-12-28;17:31:05.502512;401
2022-12-28;17:31:06.636738;405
2022-12-28;17:31:07.770950;401
2022-12-28;17:31:08.904886;403
2022-12-28;17:31:10.039181;401
2022-12-28;17:31:11.175424;400
2022-12-28;17:31:12.311669;400
2022-12-28;17:31:13.445877;400
2022-12-28;17:31:14.579971;412
2022-12-28;17:31:15.714110;406
2022-12-28;17:31:16.848250;404
2022-12-28;17:31:17.982199;400
2022-12-28;17:31:19.116416;400
2022-12-28;17:31:20.250755;400
2022-12-28;17:31:21.385072;400
2022-12-28;17:31:22.519365;400
2022-12-28;17:31:23.655439;400
2022-12-28;17:31:24.791686;400
2022-12-28;17:31:25.927537;403
2022-12-28;17:31:27.061686;400
2022-12-28;17:31:28.195838;400
2022-12-28;17:31:29.329980;400
2022-12-28;17:31:30.464136;400
2022-12-28;17:31:31.598046;400
2022-12-28;17:31:32.732158;400
2022-12-28;17:31:33.866356;406
2022-12-28;17:31:35.000650;400
2022-12-28;17:31:36.135753;400
2022-12-28;17:31:37.264117;400
2022-12-28;17:31:38.400303;400
2022-12-28;17:31:39.534537;400
2022-12-28;17:31:40.668890;400
2022-12-28;17:31:41.803037;400
2022-12-28;17:31:42.937286;400
2022-12-28;17:31:44.071394;400
2022-12-28;17:31:45.205977;401
2022-12-28;17:31:46.340046;400
2022-12-28;17:31:47.474220;400
2022-12-28;17:31:48.608486;400
2022-12-28;17:31:49.744118;400
2022-12-28;17:31:50.880108;400
2022-12-28;17:31:52.014218;400
2022-12-28;17:31:53.148293;400
2022-12-28;17:31:54.282469;400
2022-12-28;17:31:55.416389;400
2022-12-28;17:31:56.550729;400
2022-12-28;17:31:57.684851;400
2022-12-28;17:31:58.819666;400
2022-12-28;17:31:59.953627;400
2022-12-28;17:32:01.088414;400
2022-12-28;17:32:02.224181;400
2022-12-28;17:32:03.360348;400
2022-12-28;17:32:04.495611;400
2022-12-28;17:32:05.629727;400
2022-12-28;17:32:06.763854;400
2022-12-28;17:32:07.898021;400
2022-12-28;17:32:09.032025;400
2022-12-28;17:32:10.166312;400
2022-12-28;17:32:11.300627;400
2022-12-28;17:32:12.434895;400
2022-12-28;17:32:13.568781;400
2022-12-28;17:32:14.703439;400
2022-12-28;17:32:15.837628;401
2022-12-28;17:32:16.971904;400
2022-12-28;17:32:18.105767;400
2022-12-28;17:32:19.243562;400
2022-12-28;17:32:20.377756;400
2022-12-28;17:32:21.512269;400
2022-12-28;17:32:22.646467;400
2022-12-28;17:32:23.783620;400
2022-12-28;17:32:24.917950;400
2022-12-28;17:32:26.052136;400
2022-12-28;17:32:27.187153;400
2022-12-28;17:32:28.321035;400
2022-12-28;17:32:29.455294;400
2022-12-28;17:32:30.589415;400
2022-12-28;17:32:31.727480;400
2022-12-28;17:32:32.861685;400
2022-12-28;17:32:33.996133;400
2022-12-28;17:32:35.130622;400
2022-12-28;17:32:36.264920;400
2022-12-28;17:32:37.398789;400
2022-12-28;17:32:38.533221;400
2022-12-28;17:32:39.668605;401
2022-12-28;17:32:40.804857;400
2022-12-28;17:32:41.940250;400
2022-12-28;17:32:43.074651;400
2022-12-28;17:32:44.209072;400
2022-12-28;17:32:45.343600;400
2022-12-28;17:32:46.477995;400
2022-12-28;17:32:47.612439;400
2022-12-28;17:32:48.747009;401
2022-12-28;17:32:49.881455;400
2022-12-28;17:32:51.015787;400
2022-12-28;17:32:52.150034;400
2022-12-28;17:32:53.286183;400
2022-12-28;17:32:54.421902;404
2022-12-28;17:32:55.558323;403
2022-12-28;17:32:56.692766;400
2022-12-28;17:32:57.827108;400
2022-12-28;17:32:58.961400;400
2022-12-28;17:33:00.095480;400
2022-12-28;17:33:01.229645;400
2022-12-28;17:33:02.364306;400
2022-12-28;17:33:03.498683;400
2022-12-28;17:33:04.633018;400
2022-12-28;17:33:05.767421;400
2022-12-28;17:33:06.901912;400
2022-12-28;17:33:08.036204;400
2022-12-28;17:33:09.170446;400
2022-12-28;17:33:10.304896;400
2022-12-28;17:33:11.439382;400
2022-12-28;17:33:12.573634;400
2022-12-28;17:33:13.707806;400
2022-12-28;17:33:14.842137;400
2022-12-28;17:33:15.976471;400
2022-12-28;17:33:17.110747;400
2022-12-28;17:33:18.245297;400
2022-12-28;17:33:19.379385;400
2022-12-28;17:33:20.513630;400
2022-12-28;17:33:21.648029;401
2022-12-28;17:33:22.782432;400
2022-12-28;17:33:23.916718;400
2022-12-28;17:33:25.050863;400
2022-12-28;17:33:26.185209;401
2022-12-28;17:33:27.319439;400
2022-12-28;17:33:28.453724;400
2022-12-28;17:33:29.588046;400
2022-12-28;17:33:30.722421;407
2022-12-28;17:33:31.856665;400
2022-12-28;17:33:32.990773;400
2022-12-28;17:33:34.125021;400
2022-12-28;17:33:35.259163;400
2022-12-28;17:33:36.393434;400
2022-12-28;17:33:37.527581;400
2022-12-28;17:33:38.661887;400
2022-12-28;17:33:39.796179;400
2022-12-28;17:33:40.930367;400
2022-12-28;17:33:42.064547;400
2022-12-28;17:33:43.198770;400
2022-12-28;17:33:44.333057;400
2022-12-28;17:33:45.467296;400
2022-12-28;17:33:46.601454;400
2022-12-28;17:33:47.735617;400
2022-12-28;17:33:48.869782;400
2022-12-28;17:33:50.005112;400
2022-12-28;17:33:51.139157;400
2022-12-28;17:33:52.273407;400
2022-12-28;17:33:53.407567;400
2022-12-28;17:33:54.541781;400
2022-12-28;17:33:55.675789;400
2022-12-28;17:33:56.806093;400
2022-12-28;17:33:57.925763;400
2022-12-28;17:33:59.060181;400
2022-12-28;17:34:00.194127;400
2022-12-28;17:34:01.328113;400
2022-12-28;17:34:02.462456;400
2022-12-28;17:34:03.596690;400
2022-12-28;17:34:04.730734;400
2022-12-28;17:34:05.865006;400
2022-12-28;17:34:06.999269;400
2022-12-28;17:34:08.133613;400
2022-12-28;17:34:09.268056;400
2022-12-28;17:34:10.391193;400
2022-12-28;17:34:11.525423;400
2022-12-28;17:34:12.659524;400
2022-12-28;17:34:13.793942;400
2022-12-28;17:34:14.928175;400
2022-12-28;17:34:16.062275;400
2022-12-28;17:34:17.196412;400
2022-12-28;17:34:18.330795;400
2022-12-28;17:34:19.464797;400
2022-12-28;17:34:20.598930;400
2022-12-28;17:34:21.733339;400
2022-12-28;17:34:22.867519;400
2022-12-28;17:34:24.001628;400
2022-12-28;17:34:25.135839;400
2022-12-28;17:34:26.270078;400
2022-12-28;17:34:27.404360;400
2022-12-28;17:34:28.538605;400
2022-12-28;17:34:29.672962;400
2022-12-28;17:34:30.807250;400
2022-12-28;17:34:31.941603;400
2022-12-28;17:34:33.075660;400
2022-12-28;17:34:34.209931;400
2022-12-28;17:34:35.344277;400
2022-12-28;17:34:36.478448;400
2022-12-28;17:34:37.612756;400
2022-12-28;17:34:38.747066;400
2022-12-28;17:34:39.881250;400
2022-12-28;17:34:41.015527;400
2022-12-28;17:34:42.149861;401
2022-12-28;17:34:43.284029;400
2022-12-28;17:34:44.418232;400
2022-12-28;17:34:45.553121;400
2022-12-28;17:34:46.687341;400
2022-12-28;17:34:47.821548;400
2022-12-28;17:34:48.955702;400
2022-12-28;17:34:50.090037;400
2022-12-28;17:34:51.224206;400
2022-12-28;17:34:52.358498;400
2022-12-28;17:34:53.492592;400
2022-12-28;17:34:54.626757;400
2022-12-28;17:34:55.760850;400
2022-12-28;17:34:56.895039;400
2022-12-28;17:34:58.029237;400
2022-12-28;17:34:59.163467;400
2022-12-28;17:35:00.297716;400
2022-12-28;17:35:01.433722;400
2022-12-28;17:35:02.569493;400
2022-12-28;17:35:03.703696;400
2022-12-28;17:35:04.838133;400
2022-12-28;17:35:05.972113;400
2022-12-28;17:35:07.106220;400
2022-12-28;17:35:08.240677;400
2022-12-28;17:35:09.374747;400
2022-12-28;17:35:10.508714;400
2022-12-28;17:35:11.642832;400
2022-12-28;17:35:12.776928;400
2022-12-28;17:35:13.911080;400
2022-12-28;17:35:15.045270;400
2022-12-28;17:35:16.179386;400
2022-12-28;17:35:17.313585;400
2022-12-28;17:35:18.448000;400
2022-12-28;17:35:19.582089;400
2022-12-28;17:35:20.716252;400
2022-12-28;17:35:21.850571;400
2022-12-28;17:35:22.984815;400
2022-12-28;17:35:24.119182;400
2022-12-28;17:35:25.258765;400
2022-12-28;17:35:26.393034;400
2022-12-28;17:35:27.527369;400
2022-12-28;17:35:28.661340;400
2022-12-28;17:35:29.795460;400
2022-12-28;17:35:30.929518;400
2022-12-28;17:35:32.063766;400
2022-12-28;17:35:33.197793;402
2022-12-28;17:35:34.332746;400
2022-12-28;17:35:35.467285;400
2022-12-28;17:35:36.601611;400
2022-12-28;17:35:37.735835;405
2022-12-28;17:35:38.870135;400
2022-12-28;17:35:40.004225;403
2022-12-28;17:35:41.138353;400
2022-12-28;17:35:42.272612;410
2022-12-28;17:35:43.407226;409
2022-12-28;17:35:44.541528;402
2022-12-28;17:35:45.675985;405
2022-12-28;17:35:46.810507;400
2022-12-28;17:35:47.944745;412
2022-12-28;17:35:49.079110;412
2022-12-28;17:35:50.213612;400
2022-12-28;17:35:51.348166;407
2022-12-28;17:35:52.482501;406
2022-12-28;17:35:53.617030;402
2022-12-28;17:35:54.751470;400
2022-12-28;17:35:55.885733;400
2022-12-28;17:35:57.020149;403
2022-12-28;17:35:58.154485;400
2022-12-28;17:35:59.288923;400
2022-12-28;17:36:00.423474;407
2022-12-28;17:36:01.558005;400
2022-12-28;17:36:02.692455;409
2022-12-28;17:36:03.826831;416
2022-12-28;17:36:04.961265;407
2022-12-28;17:36:06.095719;418
2022-12-28;17:36:07.230183;422
2022-12-28;17:36:08.364445;420
2022-12-28;17:36:09.498115;418
2022-12-28;17:36:10.632072;417
2022-12-28;17:36:11.766577;419
2022-12-28;17:36:12.900913;417
2022-12-28;17:36:14.035500;412
2022-12-28;17:36:15.169561;409
2022-12-28;17:36:16.303938;413
2022-12-28;17:36:17.438306;413
2022-12-28;17:36:18.572797;416
2022-12-28;17:36:19.707072;409
2022-12-28;17:36:20.841517;414
2022-12-28;17:36:21.975986;408
2022-12-28;17:36:23.110314;413
2022-12-28;17:36:24.244579;408
2022-12-28;17:36:25.378995;412
2022-12-28;17:36:26.513541;421
2022-12-28;17:36:27.648000;414
2022-12-28;17:36:28.782355;414
2022-12-28;17:36:29.916802;429
2022-12-28;17:36:31.051290;425
2022-12-28;17:36:32.185624;422
2022-12-28;17:36:33.319856;433
2022-12-28;17:36:34.454201;425
2022-12-28;17:36:35.588453;420
2022-12-28;17:36:36.723024;421
2022-12-28;17:36:37.857489;419
2022-12-28;17:36:38.991870;422
2022-12-28;17:36:40.126291;426
2022-12-28;17:36:41.260819;432
2022-12-28;17:36:42.395264;445
2022-12-28;17:36:43.529618;430
2022-12-28;17:36:44.663976;425
2022-12-28;17:36:45.798470;433
2022-12-28;17:36:46.932778;418
2022-12-28;17:36:48.066903;424
2022-12-28;17:36:49.201267;410
2022-12-28;17:36:50.335799;408
2022-12-28;17:36:51.470288;405
2022-12-28;17:36:52.604651;416
2022-12-28;17:36:53.739075;422
2022-12-28;17:36:54.873609;416
2022-12-28;17:36:56.008094;415
2022-12-28;17:36:57.142321;411
2022-12-28;17:36:58.276651;406
2022-12-28;17:36:59.410879;417
2022-12-28;17:37:00.545330;412
2022-12-28;17:37:01.679634;412
2022-12-28;17:37:02.814048;417
2022-12-28;17:37:03.948363;409
2022-12-28;17:37:05.082873;420
2022-12-28;17:37:06.217286;413
2022-12-28;17:37:07.351876;416
2022-12-28;17:37:08.486393;410
2022-12-28;17:37:09.620930;419
2022-12-28;17:37:10.755158;421
2022-12-28;17:37:11.889349;411
2022-12-28;17:37:13.023641;422
2022-12-28;17:37:14.158017;419
2022-12-28;17:37:15.292121;415
2022-12-28;17:37:16.426372;424
2022-12-28;17:37:17.560926;426
2022-12-28;17:37:18.695274;420
2022-12-28;17:37:19.829565;420
2022-12-28;17:37:20.964100;418
2022-12-28;17:37:22.098752;435
2022-12-28;17:37:23.233488;439
2022-12-28;17:37:24.368228;436
2022-12-28;17:37:25.502610;446
2022-12-28;17:37:26.637003;444
2022-12-28;17:37:27.771499;430
2022-12-28;17:37:28.908930;442
2022-12-28;17:37:30.042474;432
2022-12-28;17:37:31.176780;430
2022-12-28;17:37:32.311059;429
2022-12-28;17:37:33.445005;430
2022-12-28;17:37:34.580001;424
2022-12-28;17:37:35.716896;426
2022-12-28;17:37:36.851111;431
2022-12-28;17:37:37.985188;420
2022-12-28;17:37:39.119248;435
2022-12-28;17:37:40.253560;422
2022-12-28;17:37:41.388159;422
2022-12-28;17:37:42.522321;432
2022-12-28;17:37:43.656178;426
2022-12-28;17:37:44.790266;421
2022-12-28;17:37:45.924342;432
2022-12-28;17:37:47.058728;429
2022-12-28;17:37:48.192894;435
2022-12-28;17:37:49.327118;438
2022-12-28;17:37:50.461439;444
2022-12-28;17:37:51.595128;440
2022-12-28;17:37:52.729037;445
2022-12-28;17:37:53.863219;434
2022-12-28;17:37:54.997641;436
2022-12-28;17:37:56.131834;442
2022-12-28;17:37:57.265946;447
2022-12-28;17:37:58.400167;452
2022-12-28;17:37:59.534350;441
2022-12-28;17:38:00.668633;453
2022-12-28;17:38:01.802808;440
2022-12-28;17:38:02.936924;431
2022-12-28;17:38:04.070980;438
2022-12-28;17:38:05.205063;442
2022-12-28;17:38:06.338888;442
2022-12-28;17:38:07.476766;449
2022-12-28;17:38:08.611024;440
2022-12-28;17:38:09.745159;452
2022-12-28;17:38:10.879215;462
2022-12-28;17:38:12.016887;455
2022-12-28;17:38:13.151296;439
2022-12-28;17:38:14.285455;443
2022-12-28;17:38:15.419901;446
2022-12-28;17:38:16.553724;437
2022-12-28;17:38:17.687889;433
2022-12-28;17:38:18.821946;442
2022-12-28;17:38:19.959792;434
2022-12-28;17:38:21.093885;431
2022-12-28;17:38:22.228312;435
2022-12-28;17:38:23.363187;420
2022-12-28;17:38:24.497793;438
2022-12-28;17:38:25.631851;434
2022-12-28;17:38:26.766258;443
2022-12-28;17:38:27.900645;445
2022-12-28;17:38:29.035158;424
2022-12-28;17:38:30.169242;436
2022-12-28;17:38:31.304566;438
2022-12-28;17:38:32.438497;433
2022-12-28;17:38:33.572877;441
2022-12-28;17:38:34.707058;436
2022-12-28;17:38:35.841419;447
2022-12-28;17:38:36.975804;445
2022-12-28;17:38:38.110255;436
2022-12-28;17:38:39.244534;438
2022-12-28;17:38:40.378068;441
2022-12-28;17:38:41.512568;444
2022-12-28;17:38:42.646895;427
2022-12-28;17:38:43.781340;437
2022-12-28;17:38:44.915569;439
2022-12-28;17:38:46.050074;450
2022-12-28;17:38:47.184470;437
2022-12-28;17:38:48.318649;438
2022-12-28;17:38:49.453035;430
2022-12-28;17:38:50.587333;430
2022-12-28;17:38:51.721729;439
2022-12-28;17:38:52.856145;442
2022-12-28;17:38:53.990785;443
2022-12-28;17:38:55.125206;442
2022-12-28;17:38:56.259662;426
2022-12-28;17:38:57.393886;430
2022-12-28;17:38:58.528339;426
2022-12-28;17:38:59.662569;426
2022-12-28;17:39:00.797097;427
2022-12-28;17:39:01.931723;427
2022-12-28;17:39:03.065943;431
2022-12-28;17:39:04.200332;432
2022-12-28;17:39:05.334769;429
2022-12-28;17:39:06.469260;433
2022-12-28;17:39:07.603507;431
2022-12-28;17:39:08.738045;429
2022-12-28;17:39:09.872409;425
2022-12-28;17:39:11.006787;427
2022-12-28;17:39:12.140907;421
2022-12-28;17:39:13.275455;419
2022-12-28;17:39:14.409646;420
2022-12-28;17:39:15.544030;430
2022-12-28;17:39:16.678306;423
2022-12-28;17:39:17.812546;427
2022-12-28;17:39:18.946960;419
2022-12-28;17:39:20.081340;427
2022-12-28;17:39:21.215519;422
2022-12-28;17:39:22.349981;416
2022-12-28;17:39:23.484392;420
2022-12-28;17:39:24.618831;414
2022-12-28;17:39:25.753075;429
2022-12-28;17:39:26.887360;424
2022-12-28;17:39:28.021855;424
2022-12-28;17:39:29.156192;424
2022-12-28;17:39:30.290356;430
2022-12-28;17:39:31.424762;427
2022-12-28;17:39:32.559183;420
2022-12-28;17:39:33.693631;427
2022-12-28;17:39:34.827907;421
2022-12-28;17:39:35.962319;414
2022-12-28;17:39:37.096769;424
2022-12-28;17:39:38.231289;422
2022-12-28;17:39:39.365455;420
2022-12-28;17:39:40.499727;417
2022-12-28;17:39:41.634056;428
2022-12-28;17:39:42.768427;418
2022-12-28;17:39:43.902478;413
2022-12-28;17:39:45.036907;419
2022-12-28;17:39:46.171223;409
2022-12-28;17:39:47.305781;415
2022-12-28;17:39:48.439932;421
2022-12-28;17:39:49.574261;414
2022-12-28;17:39:50.708710;406
2022-12-28;17:39:51.843123;401
2022-12-28;17:39:52.977540;403
2022-12-28;17:39:54.111834;400
2022-12-28;17:39:55.246175;400
2022-12-28;17:39:56.380618;406
2022-12-28;17:39:57.515185;400
2022-12-28;17:39:58.649317;407
2022-12-28;17:39:59.783696;412
2022-12-28;17:40:00.918137;413
2022-12-28;17:40:02.052557;410
2022-12-28;17:40:03.186655;403
2022-12-28;17:40:04.321056;400
2022-12-28;17:40:05.455516;400
2022-12-28;17:40:06.589931;404
2022-12-28;17:40:07.724243;403
2022-12-28;17:40:08.858655;408
2022-12-28;17:40:09.993169;410
2022-12-28;17:40:11.127614;408
2022-12-28;17:40:12.262128;400
